exp_moment,animal_ID,model,history_len,config_name,repeat_idx,total_reward,n_actions,timestamp,seed,hpo_config
260223-191545,033,A2C,0,ego,3,10.0,131,2026-03-17T02:51:49.840053,60794,default
260223-191545,033,A2C,0,ego,4,11.0,131,2026-03-17T02:51:50.041309,60795,default
260124-225237,033,A2C,0,ego,0,53.0,258,2026-03-17T02:51:50.363855,68809,high_ent
260124-225237,033,A2C,0,ego,1,68.0,258,2026-03-17T02:51:50.678733,68810,high_ent
260124-225237,033,A2C,0,ego,2,66.0,258,2026-03-17T02:51:50.970856,68811,high_ent
260124-225237,033,A2C,0,ego,3,81.0,258,2026-03-17T02:51:51.284262,68812,high_ent
260124-225237,033,A2C,0,ego,4,42.0,258,2026-03-17T02:51:51.597420,68813,high_ent
260123-141609,033,A2C,0,ego,0,21.0,98,2026-03-17T02:51:51.768945,68809,high_ent
260123-141609,033,A2C,0,ego,1,24.0,98,2026-03-17T02:51:51.929986,68810,high_ent
260123-141609,033,A2C,0,ego,2,18.0,98,2026-03-17T02:51:52.066961,68811,high_ent
260123-141609,033,A2C,0,ego,3,27.0,98,2026-03-17T02:51:52.205765,68812,high_ent
260123-141609,033,A2C,0,ego,4,25.0,98,2026-03-17T02:51:52.347882,68813,high_ent
260121-174047,033,A2C,0,ego,0,25.0,157,2026-03-17T02:51:52.539004,68809,high_ent
260121-174047,033,A2C,0,ego,1,37.0,157,2026-03-17T02:51:52.723155,68810,high_ent
260121-174047,033,A2C,0,ego,2,22.0,157,2026-03-17T02:51:52.919414,68811,high_ent
260121-174047,033,A2C,0,ego,3,14.0,157,2026-03-17T02:51:53.105521,68812,high_ent
260121-174047,033,A2C,0,ego,4,19.0,157,2026-03-17T02:51:53.297227,68813,high_ent
260119-172108,033,A2C,0,ego,0,36.0,195,2026-03-17T02:51:53.524626,68809,high_ent
260119-172108,033,A2C,0,ego,1,42.0,195,2026-03-17T02:51:53.731517,68810,high_ent
260119-172108,033,A2C,0,ego,2,28.0,195,2026-03-17T02:51:53.958059,68811,high_ent
260119-172108,033,A2C,0,ego,3,25.0,195,2026-03-17T02:51:54.184911,68812,high_ent
260119-172108,033,A2C,0,ego,4,27.0,195,2026-03-17T02:51:54.398088,68813,high_ent
260117-175942,033,A2C,0,ego,0,24.0,135,2026-03-17T02:51:54.570536,68809,high_ent
260117-175942,033,A2C,0,ego,1,28.0,135,2026-03-17T02:51:54.739798,68810,high_ent
260117-175942,033,A2C,0,ego,2,12.0,135,2026-03-17T02:51:54.906178,68811,high_ent
260117-175942,033,A2C,0,ego,3,14.0,135,2026-03-17T02:51:55.073403,68812,high_ent
260117-175942,033,A2C,0,ego,4,13.0,135,2026-03-17T02:51:55.247082,68813,high_ent
260116-175247,033,A2C,0,ego,0,27.0,179,2026-03-17T02:51:55.459640,68809,high_ent
260116-175247,033,A2C,0,ego,1,42.0,179,2026-03-17T02:51:55.643921,68810,high_ent
260116-175247,033,A2C,0,ego,2,22.0,179,2026-03-17T02:51:55.856094,68811,high_ent
260116-175247,033,A2C,0,ego,3,18.0,179,2026-03-17T02:51:56.069405,68812,high_ent
260116-175247,033,A2C,0,ego,4,26.0,179,2026-03-17T02:51:56.270689,68813,high_ent
251231-172527,031,A2C,0,ego,0,23.0,121,2026-03-17T02:51:56.437708,68809,high_ent
251231-172527,031,A2C,0,ego,1,28.0,121,2026-03-17T02:51:56.594910,68810,high_ent
251231-172527,031,A2C,0,ego,2,12.0,121,2026-03-17T02:51:56.749161,68811,high_ent
251231-172527,031,A2C,0,ego,3,14.0,121,2026-03-17T02:51:56.908691,68812,high_ent
251231-172527,031,A2C,0,ego,4,13.0,121,2026-03-17T02:51:57.069452,68813,high_ent
251230-171810,031,A2C,0,ego,0,25.0,171,2026-03-17T02:51:57.270655,68809,high_ent
251230-171810,031,A2C,0,ego,1,41.0,171,2026-03-17T02:51:57.460527,68810,high_ent
251230-171810,031,A2C,0,ego,2,22.0,171,2026-03-17T02:51:57.668394,68811,high_ent
251230-171810,031,A2C,0,ego,3,14.0,171,2026-03-17T02:51:57.879782,68812,high_ent
251230-171810,031,A2C,0,ego,4,25.0,171,2026-03-17T02:51:58.074597,68813,high_ent
251229-180544,031,A2C,0,ego,0,53.0,318,2026-03-17T02:51:58.399324,68809,high_ent
251229-180544,031,A2C,0,ego,1,52.0,318,2026-03-17T02:51:58.710227,68810,high_ent
251229-180544,031,A2C,0,ego,2,66.0,318,2026-03-17T02:51:59.037293,68811,high_ent
251229-180544,031,A2C,0,ego,3,52.0,318,2026-03-17T02:51:59.355084,68812,high_ent
251229-180544,031,A2C,0,ego,4,55.0,318,2026-03-17T02:51:59.670003,68813,high_ent
251228-174043,031,A2C,0,ego,0,23.0,195,2026-03-17T02:51:59.898204,68809,high_ent
251228-174043,031,A2C,0,ego,1,63.0,195,2026-03-17T02:52:00.112645,68810,high_ent
251228-174043,031,A2C,0,ego,2,23.0,195,2026-03-17T02:52:00.325861,68811,high_ent
251228-174043,031,A2C,0,ego,3,18.0,195,2026-03-17T02:52:00.547614,68812,high_ent
251228-174043,031,A2C,0,ego,4,23.0,195,2026-03-17T02:52:00.772006,68813,high_ent
251227-174332,031,A2C,0,ego,0,42.0,247,2026-03-17T02:52:01.040729,68809,high_ent
251227-174332,031,A2C,0,ego,1,76.0,247,2026-03-17T02:52:01.292661,68810,high_ent
251227-174332,031,A2C,0,ego,2,51.0,247,2026-03-17T02:52:01.559231,68811,high_ent
251227-174332,031,A2C,0,ego,3,34.0,247,2026-03-17T02:52:01.811118,68812,high_ent
251227-174332,031,A2C,0,ego,4,35.0,247,2026-03-17T02:52:02.090079,68813,high_ent
251226-181307,031,A2C,0,ego,0,25.0,208,2026-03-17T02:52:02.334464,68809,high_ent
251226-181307,031,A2C,0,ego,1,64.0,208,2026-03-17T02:52:02.567833,68810,high_ent
251226-181307,031,A2C,0,ego,2,28.0,208,2026-03-17T02:52:02.797918,68811,high_ent
251226-181307,031,A2C,0,ego,3,21.0,208,2026-03-17T02:52:03.029358,68812,high_ent
251226-181307,031,A2C,0,ego,4,26.0,208,2026-03-17T02:52:03.275906,68813,high_ent
251225-181630,031,A2C,0,ego,0,23.0,178,2026-03-17T02:52:03.480258,68809,high_ent
251225-181630,031,A2C,0,ego,1,57.0,178,2026-03-17T02:52:03.677545,68810,high_ent
251225-181630,031,A2C,0,ego,2,23.0,178,2026-03-17T02:52:03.881634,68811,high_ent
251225-181630,031,A2C,0,ego,3,13.0,178,2026-03-17T02:52:04.085753,68812,high_ent
251225-181630,031,A2C,0,ego,4,23.0,178,2026-03-17T02:52:04.298749,68813,high_ent
251224-181729,031,A2C,0,ego,0,17.0,80,2026-03-17T02:52:04.424607,68809,high_ent
251224-181729,031,A2C,0,ego,1,27.0,80,2026-03-17T02:52:04.549042,68810,high_ent
251224-181729,031,A2C,0,ego,2,19.0,80,2026-03-17T02:52:04.681646,68811,high_ent
251224-181729,031,A2C,0,ego,3,13.0,80,2026-03-17T02:52:04.812422,68812,high_ent
251224-181729,031,A2C,0,ego,4,22.0,80,2026-03-17T02:52:04.940050,68813,high_ent
251222-194856,031,A2C,0,ego,0,27.0,212,2026-03-17T02:52:05.178887,68809,high_ent
251222-194856,031,A2C,0,ego,1,64.0,212,2026-03-17T02:52:05.403700,68810,high_ent
251222-194856,031,A2C,0,ego,2,31.0,212,2026-03-17T02:52:05.639836,68811,high_ent
251222-194856,031,A2C,0,ego,3,21.0,212,2026-03-17T02:52:05.873281,68812,high_ent
251222-194856,031,A2C,0,ego,4,28.0,212,2026-03-17T02:52:06.113509,68813,high_ent
251221-193410,031,A2C,0,ego,0,76.0,529,2026-03-17T02:52:06.596138,68809,high_ent
251221-193410,031,A2C,0,ego,1,138.0,529,2026-03-17T02:52:07.067218,68810,high_ent
251221-193410,031,A2C,0,ego,2,148.0,529,2026-03-17T02:52:07.531558,68811,high_ent
251221-193410,031,A2C,0,ego,3,67.0,529,2026-03-17T02:52:08.016391,68812,high_ent
251221-193410,031,A2C,0,ego,4,50.0,529,2026-03-17T02:52:08.505350,68813,high_ent
251220-165800,031,A2C,0,ego,0,105.0,695,2026-03-17T02:52:09.107961,68809,high_ent
251220-165800,031,A2C,0,ego,1,153.0,695,2026-03-17T02:52:09.692548,68810,high_ent
251220-165800,031,A2C,0,ego,2,166.0,695,2026-03-17T02:52:10.269946,68811,high_ent
251220-165800,031,A2C,0,ego,3,84.0,695,2026-03-17T02:52:10.876168,68812,high_ent
251220-165800,031,A2C,0,ego,4,59.0,695,2026-03-17T02:52:11.485209,68813,high_ent
251130-232218,031,A2C,0,ego,0,41.0,239,2026-03-17T02:52:11.758645,68809,high_ent
251130-232218,031,A2C,0,ego,1,75.0,239,2026-03-17T02:52:12.015586,68810,high_ent
251130-232218,031,A2C,0,ego,2,49.0,239,2026-03-17T02:52:12.266153,68811,high_ent
251130-232218,031,A2C,0,ego,3,33.0,239,2026-03-17T02:52:12.523585,68812,high_ent
251130-232218,031,A2C,0,ego,4,35.0,239,2026-03-17T02:52:12.787274,68813,high_ent
251130-134624,031,A2C,0,ego,0,47.0,270,2026-03-17T02:52:13.071008,68809,high_ent
251130-134624,031,A2C,0,ego,1,79.0,270,2026-03-17T02:52:13.339745,68810,high_ent
251130-134624,031,A2C,0,ego,2,65.0,270,2026-03-17T02:52:13.619680,68811,high_ent
251130-134624,031,A2C,0,ego,3,34.0,270,2026-03-17T02:52:13.891755,68812,high_ent
251130-134624,031,A2C,0,ego,4,36.0,270,2026-03-17T02:52:14.186609,68813,high_ent
251129-155326,031,A2C,0,ego,0,56.0,420,2026-03-17T02:52:14.584949,68809,high_ent
251129-155326,031,A2C,0,ego,1,72.0,420,2026-03-17T02:52:14.985047,68810,high_ent
251129-155326,031,A2C,0,ego,2,84.0,420,2026-03-17T02:52:15.360674,68811,high_ent
251129-155326,031,A2C,0,ego,3,80.0,420,2026-03-17T02:52:15.761731,68812,high_ent
251129-155326,031,A2C,0,ego,4,70.0,420,2026-03-17T02:52:16.143891,68813,high_ent
251128-125956,031,A2C,0,ego,0,52.0,271,2026-03-17T02:52:16.425021,68809,high_ent
251128-125956,031,A2C,0,ego,1,52.0,271,2026-03-17T02:52:16.688853,68810,high_ent
251128-125956,031,A2C,0,ego,2,56.0,271,2026-03-17T02:52:16.971431,68811,high_ent
251128-125956,031,A2C,0,ego,3,36.0,271,2026-03-17T02:52:17.249144,68812,high_ent
251128-125956,031,A2C,0,ego,4,55.0,271,2026-03-17T02:52:17.528735,68813,high_ent
251127-113857,031,A2C,0,ego,0,24.0,140,2026-03-17T02:52:17.702859,68809,high_ent
251127-113857,031,A2C,0,ego,1,28.0,140,2026-03-17T02:52:17.876227,68810,high_ent
251127-113857,031,A2C,0,ego,2,13.0,140,2026-03-17T02:52:18.055282,68811,high_ent
251127-113857,031,A2C,0,ego,3,14.0,140,2026-03-17T02:52:18.232705,68812,high_ent
251127-113857,031,A2C,0,ego,4,13.0,140,2026-03-17T02:52:18.406168,68813,high_ent
251126-135239,031,A2C,0,ego,0,53.0,317,2026-03-17T02:52:18.710567,68809,high_ent
251126-135239,031,A2C,0,ego,1,52.0,317,2026-03-17T02:52:19.014770,68810,high_ent
251126-135239,031,A2C,0,ego,2,66.0,317,2026-03-17T02:52:19.329209,68811,high_ent
251126-135239,031,A2C,0,ego,3,52.0,317,2026-03-17T02:52:19.645977,68812,high_ent
251126-135239,031,A2C,0,ego,4,55.0,317,2026-03-17T02:52:19.947725,68813,high_ent
251125-162636,031,A2C,0,ego,0,53.0,327,2026-03-17T02:52:20.277199,68809,high_ent
251125-162636,031,A2C,0,ego,1,52.0,327,2026-03-17T02:52:20.587619,68810,high_ent
251125-162636,031,A2C,0,ego,2,66.0,327,2026-03-17T02:52:20.898848,68811,high_ent
251125-162636,031,A2C,0,ego,3,54.0,327,2026-03-17T02:52:21.224433,68812,high_ent
251125-162636,031,A2C,0,ego,4,55.0,327,2026-03-17T02:52:21.547764,68813,high_ent
251124-164313,031,A2C,0,ego,0,53.0,306,2026-03-17T02:52:21.855546,68809,high_ent
251124-164313,031,A2C,0,ego,1,52.0,306,2026-03-17T02:52:22.147098,68810,high_ent
251124-164313,031,A2C,0,ego,2,65.0,306,2026-03-17T02:52:22.445898,68811,high_ent
251124-164313,031,A2C,0,ego,3,49.0,306,2026-03-17T02:52:22.756380,68812,high_ent
251124-164313,031,A2C,0,ego,4,55.0,306,2026-03-17T02:52:23.055595,68813,high_ent
251123-125720,031,A2C,0,ego,0,40.0,219,2026-03-17T02:52:23.294122,68809,high_ent
251123-125720,031,A2C,0,ego,1,42.0,219,2026-03-17T02:52:23.518480,68810,high_ent
251123-125720,031,A2C,0,ego,2,39.0,219,2026-03-17T02:52:23.763852,68811,high_ent
251123-125720,031,A2C,0,ego,3,26.0,219,2026-03-17T02:52:24.007381,68812,high_ent
251123-125720,031,A2C,0,ego,4,30.0,219,2026-03-17T02:52:24.234850,68813,high_ent
251122-140850,031,A2C,0,ego,0,23.0,156,2026-03-17T02:52:24.423202,68809,high_ent
251122-140850,031,A2C,0,ego,1,54.0,156,2026-03-17T02:52:24.604100,68810,high_ent
251122-140850,031,A2C,0,ego,2,22.0,156,2026-03-17T02:52:24.786738,68811,high_ent
251122-140850,031,A2C,0,ego,3,13.0,156,2026-03-17T02:52:24.976637,68812,high_ent
251122-140850,031,A2C,0,ego,4,23.0,156,2026-03-17T02:52:25.168013,68813,high_ent
251121-141557,031,A2C,0,ego,0,25.0,207,2026-03-17T02:52:25.391608,68809,high_ent
251121-141557,031,A2C,0,ego,1,64.0,207,2026-03-17T02:52:25.620101,68810,high_ent
251121-141557,031,A2C,0,ego,2,27.0,207,2026-03-17T02:52:25.844229,68811,high_ent
251121-141557,031,A2C,0,ego,3,21.0,207,2026-03-17T02:52:26.068162,68812,high_ent
251121-141557,031,A2C,0,ego,4,25.0,207,2026-03-17T02:52:26.302100,68813,high_ent
251120-132717,031,A2C,0,ego,0,52.0,296,2026-03-17T02:52:26.606045,68809,high_ent
251120-132717,031,A2C,0,ego,1,52.0,296,2026-03-17T02:52:26.883650,68810,high_ent
251120-132717,031,A2C,0,ego,2,63.0,296,2026-03-17T02:52:27.185354,68811,high_ent
251120-132717,031,A2C,0,ego,3,48.0,296,2026-03-17T02:52:27.484321,68812,high_ent
251120-132717,031,A2C,0,ego,4,55.0,296,2026-03-17T02:52:27.785656,68813,high_ent
251119-171644,031,A2C,0,ego,0,136.0,546,2026-03-17T02:52:28.265034,68809,high_ent
251119-171644,031,A2C,0,ego,1,120.0,546,2026-03-17T02:52:28.759071,68810,high_ent
251119-171644,031,A2C,0,ego,2,90.0,546,2026-03-17T02:52:29.249375,68811,high_ent
251119-171644,031,A2C,0,ego,3,124.0,546,2026-03-17T02:52:29.774272,68812,high_ent
251119-171644,031,A2C,0,ego,4,84.0,546,2026-03-17T02:52:30.246577,68813,high_ent
251116-180749,033,A2C,0,ego,0,13.0,89,2026-03-17T02:52:30.370916,68809,high_ent
251116-180749,033,A2C,0,ego,1,10.0,89,2026-03-17T02:52:30.510948,68810,high_ent
251116-180749,033,A2C,0,ego,2,28.0,89,2026-03-17T02:52:30.641367,68811,high_ent
251116-180749,033,A2C,0,ego,3,25.0,89,2026-03-17T02:52:30.772830,68812,high_ent
251116-180749,033,A2C,0,ego,4,13.0,89,2026-03-17T02:52:30.891301,68813,high_ent
251115-180903,033,A2C,0,ego,0,27.0,96,2026-03-17T02:52:31.016512,68809,high_ent
251115-180903,033,A2C,0,ego,1,34.0,96,2026-03-17T02:52:31.153724,68810,high_ent
251115-180903,033,A2C,0,ego,2,23.0,96,2026-03-17T02:52:31.293859,68811,high_ent
251115-180903,033,A2C,0,ego,3,23.0,96,2026-03-17T02:52:31.430521,68812,high_ent
251115-180903,033,A2C,0,ego,4,14.0,96,2026-03-17T02:52:31.563676,68813,high_ent
251113-230441,033,A2C,0,ego,0,26.0,67,2026-03-17T02:52:31.667995,68809,high_ent
251113-230441,033,A2C,0,ego,1,21.0,67,2026-03-17T02:52:31.782584,68810,high_ent
251113-230441,033,A2C,0,ego,2,14.0,67,2026-03-17T02:52:31.887912,68811,high_ent
251113-230441,033,A2C,0,ego,3,17.0,67,2026-03-17T02:52:31.993707,68812,high_ent
251113-230441,033,A2C,0,ego,4,11.0,67,2026-03-17T02:52:32.096927,68813,high_ent
251112-225928,033,A2C,0,ego,0,27.0,90,2026-03-17T02:52:32.218220,68809,high_ent
251112-225928,033,A2C,0,ego,1,28.0,90,2026-03-17T02:52:32.347547,68810,high_ent
251112-225928,033,A2C,0,ego,2,19.0,90,2026-03-17T02:52:32.473294,68811,high_ent
251112-225928,033,A2C,0,ego,3,21.0,90,2026-03-17T02:52:32.604997,68812,high_ent
251112-225928,033,A2C,0,ego,4,14.0,90,2026-03-17T02:52:32.725951,68813,high_ent
251111-225736,033,A2C,0,ego,0,11.0,69,2026-03-17T02:52:32.836616,68809,high_ent
251111-225736,033,A2C,0,ego,1,10.0,69,2026-03-17T02:52:32.947227,68810,high_ent
251111-225736,033,A2C,0,ego,2,13.0,69,2026-03-17T02:52:33.066519,68811,high_ent
251111-225736,033,A2C,0,ego,3,9.0,69,2026-03-17T02:52:33.182812,68812,high_ent
251111-225736,033,A2C,0,ego,4,8.0,69,2026-03-17T02:52:33.305194,68813,high_ent
251109-230458,033,A2C,0,ego,0,11.0,51,2026-03-17T02:52:33.401655,68809,high_ent
251109-230458,033,A2C,0,ego,1,10.0,51,2026-03-17T02:52:33.496812,68810,high_ent
251109-230458,033,A2C,0,ego,2,12.0,51,2026-03-17T02:52:33.598859,68811,high_ent
251109-230458,033,A2C,0,ego,3,9.0,51,2026-03-17T02:52:33.693924,68812,high_ent
251109-230458,033,A2C,0,ego,4,7.0,51,2026-03-17T02:52:33.803160,68813,high_ent
251108-230846,033,A2C,0,ego,0,42.0,128,2026-03-17T02:52:33.953958,68809,high_ent
251108-230846,033,A2C,0,ego,1,51.0,128,2026-03-17T02:52:34.113421,68810,high_ent
251108-230846,033,A2C,0,ego,2,26.0,128,2026-03-17T02:52:34.279327,68811,high_ent
251108-230846,033,A2C,0,ego,3,26.0,128,2026-03-17T02:52:34.436880,68812,high_ent
251108-230846,033,A2C,0,ego,4,14.0,128,2026-03-17T02:52:34.592211,68813,high_ent
251107-230429,033,A2C,0,ego,0,47.0,146,2026-03-17T02:52:34.752942,68809,high_ent
251107-230429,033,A2C,0,ego,1,55.0,146,2026-03-17T02:52:34.925157,68810,high_ent
251107-230429,033,A2C,0,ego,2,26.0,146,2026-03-17T02:52:35.105956,68811,high_ent
251107-230429,033,A2C,0,ego,3,33.0,146,2026-03-17T02:52:35.280010,68812,high_ent
251107-230429,033,A2C,0,ego,4,14.0,146,2026-03-17T02:52:35.454929,68813,high_ent
251106-230142,033,A2C,0,ego,0,75.0,285,2026-03-17T02:52:35.728818,68809,high_ent
251106-230142,033,A2C,0,ego,1,60.0,285,2026-03-17T02:52:36.017348,68810,high_ent
251106-230142,033,A2C,0,ego,2,59.0,285,2026-03-17T02:52:36.306067,68811,high_ent
251106-230142,033,A2C,0,ego,3,60.0,285,2026-03-17T02:52:36.607681,68812,high_ent
251106-230142,033,A2C,0,ego,4,38.0,285,2026-03-17T02:52:36.901693,68813,high_ent
251105-230500,033,A2C,0,ego,0,48.0,172,2026-03-17T02:52:37.097813,68809,high_ent
251105-230500,033,A2C,0,ego,1,34.0,172,2026-03-17T02:52:37.289832,68810,high_ent
251105-230500,033,A2C,0,ego,2,30.0,172,2026-03-17T02:52:37.488872,68811,high_ent
251105-230500,033,A2C,0,ego,3,43.0,172,2026-03-17T02:52:37.717904,68812,high_ent
251105-230500,033,A2C,0,ego,4,30.0,172,2026-03-17T02:52:37.912673,68813,high_ent
251104-230415,033,A2C,0,ego,0,27.0,87,2026-03-17T02:52:38.033588,68809,high_ent
251104-230415,033,A2C,0,ego,1,16.0,87,2026-03-17T02:52:38.169299,68810,high_ent
251104-230415,033,A2C,0,ego,2,14.0,87,2026-03-17T02:52:38.303797,68811,high_ent
251104-230415,033,A2C,0,ego,3,17.0,87,2026-03-17T02:52:38.441119,68812,high_ent
251104-230415,033,A2C,0,ego,4,19.0,87,2026-03-17T02:52:38.568598,68813,high_ent
260201-212331,033,A2C,0,ego,0,56.0,294,2026-03-17T02:52:38.869860,68809,high_ent
260201-212331,033,A2C,0,ego,1,84.0,294,2026-03-17T02:52:39.168956,68810,high_ent
260201-212331,033,A2C,0,ego,2,81.0,294,2026-03-17T02:52:39.449316,68811,high_ent
260201-212331,033,A2C,0,ego,3,84.0,294,2026-03-17T02:52:39.741876,68812,high_ent
260201-212331,033,A2C,0,ego,4,49.0,294,2026-03-17T02:52:40.040029,68813,high_ent
260202-202543,033,A2C,0,ego,0,47.0,236,2026-03-17T02:52:40.290419,68809,high_ent
260202-202543,033,A2C,0,ego,1,61.0,236,2026-03-17T02:52:40.542482,68810,high_ent
260202-202543,033,A2C,0,ego,2,57.0,236,2026-03-17T02:52:40.781341,68811,high_ent
260202-202543,033,A2C,0,ego,3,79.0,236,2026-03-17T02:52:41.036313,68812,high_ent
260202-202543,033,A2C,0,ego,4,42.0,236,2026-03-17T02:52:41.294903,68813,high_ent
260203-171228,033,A2C,0,ego,0,53.0,255,2026-03-17T02:52:41.563073,68809,high_ent
260203-171228,033,A2C,0,ego,1,68.0,255,2026-03-17T02:52:41.834200,68810,high_ent
260203-171228,033,A2C,0,ego,2,65.0,255,2026-03-17T02:52:42.075844,68811,high_ent
260203-171228,033,A2C,0,ego,3,81.0,255,2026-03-17T02:52:42.348169,68812,high_ent
260203-171228,033,A2C,0,ego,4,42.0,255,2026-03-17T02:52:42.617085,68813,high_ent
260204-193925,033,A2C,0,ego,0,37.0,151,2026-03-17T02:52:42.790404,68809,high_ent
260204-193925,033,A2C,0,ego,1,42.0,151,2026-03-17T02:52:42.974977,68810,high_ent
260204-193925,033,A2C,0,ego,2,27.0,151,2026-03-17T02:52:43.150141,68811,high_ent
260204-193925,033,A2C,0,ego,3,46.0,151,2026-03-17T02:52:43.337420,68812,high_ent
260204-193925,033,A2C,0,ego,4,30.0,151,2026-03-17T02:52:43.518128,68813,high_ent
260205-191855,033,A2C,0,ego,0,34.0,127,2026-03-17T02:52:43.686206,68809,high_ent
260205-191855,033,A2C,0,ego,1,34.0,127,2026-03-17T02:52:43.845652,68810,high_ent
260205-191855,033,A2C,0,ego,2,27.0,127,2026-03-17T02:52:43.999306,68811,high_ent
260205-191855,033,A2C,0,ego,3,38.0,127,2026-03-17T02:52:44.163804,68812,high_ent
260205-191855,033,A2C,0,ego,4,27.0,127,2026-03-17T02:52:44.329764,68813,high_ent
260206-144834,033,A2C,0,ego,0,97.0,518,2026-03-17T02:52:44.785053,68809,high_ent
260206-144834,033,A2C,0,ego,1,138.0,518,2026-03-17T02:52:45.244293,68810,high_ent
260206-144834,033,A2C,0,ego,2,137.0,518,2026-03-17T02:52:45.696550,68811,high_ent
260206-144834,033,A2C,0,ego,3,147.0,518,2026-03-17T02:52:46.157693,68812,high_ent
260206-144834,033,A2C,0,ego,4,63.0,518,2026-03-17T02:52:46.642499,68813,high_ent
260208-145358,033,A2C,0,ego,0,46.0,234,2026-03-17T02:52:46.884658,68809,high_ent
260208-145358,033,A2C,0,ego,1,61.0,234,2026-03-17T02:52:47.139842,68810,high_ent
260208-145358,033,A2C,0,ego,2,56.0,234,2026-03-17T02:52:47.370529,68811,high_ent
260208-145358,033,A2C,0,ego,3,79.0,234,2026-03-17T02:52:47.622681,68812,high_ent
260208-145358,033,A2C,0,ego,4,42.0,234,2026-03-17T02:52:47.876523,68813,high_ent
260209-143612,033,A2C,0,ego,0,41.0,223,2026-03-17T02:52:48.111201,68809,high_ent
260209-143612,033,A2C,0,ego,1,60.0,223,2026-03-17T02:52:48.353000,68810,high_ent
260209-143612,033,A2C,0,ego,2,56.0,223,2026-03-17T02:52:48.584311,68811,high_ent
260209-143612,033,A2C,0,ego,3,73.0,223,2026-03-17T02:52:48.833664,68812,high_ent
260209-143612,033,A2C,0,ego,4,42.0,223,2026-03-17T02:52:49.080862,68813,high_ent
260210-142932,033,A2C,0,ego,0,47.0,236,2026-03-17T02:52:49.328247,68809,high_ent
260210-142932,033,A2C,0,ego,1,61.0,236,2026-03-17T02:52:49.586925,68810,high_ent
260210-142932,033,A2C,0,ego,2,57.0,236,2026-03-17T02:52:49.816034,68811,high_ent
260210-142932,033,A2C,0,ego,3,79.0,236,2026-03-17T02:52:50.068350,68812,high_ent
260210-142932,033,A2C,0,ego,4,42.0,236,2026-03-17T02:52:50.329873,68813,high_ent
260211-143636,033,A2C,0,ego,0,54.0,283,2026-03-17T02:52:50.628297,68809,high_ent
260211-143636,033,A2C,0,ego,1,83.0,283,2026-03-17T02:52:50.924731,68810,high_ent
260211-143636,033,A2C,0,ego,2,76.0,283,2026-03-17T02:52:51.201783,68811,high_ent
260211-143636,033,A2C,0,ego,3,84.0,283,2026-03-17T02:52:51.486040,68812,high_ent
260211-143636,033,A2C,0,ego,4,49.0,283,2026-03-17T02:52:51.781010,68813,high_ent
260213-001923,033,A2C,0,ego,0,52.0,250,2026-03-17T02:52:52.044935,68809,high_ent
260213-001923,033,A2C,0,ego,1,64.0,250,2026-03-17T02:52:52.312375,68810,high_ent
260213-001923,033,A2C,0,ego,2,65.0,250,2026-03-17T02:52:52.559597,68811,high_ent
260213-001923,033,A2C,0,ego,3,81.0,250,2026-03-17T02:52:52.822898,68812,high_ent
