exp_moment,animal_ID,model,repeat_idx,total_reward,n_actions,seed,elapsed_s,rpa,hpo_config,exploit_timeout,exploit_greediness
250307-153155,030,Random,2.0,66.0,440,44,,0.15,,,
250307-153155,030,Random,3.0,56.0,440,45,,0.12727272727272726,,,
250307-153155,030,Random,4.0,68.0,440,46,,0.15454545454545454,,,
250307-153155,030,Random_forward,0.0,165.0,440,42,,0.375,,,
250307-153155,030,Random_forward,1.0,123.0,440,43,,0.27954545454545454,,,
250307-153155,030,Random_forward,2.0,118.0,440,44,,0.2681818181818182,,,
250307-153155,030,Random_forward,3.0,168.0,440,45,,0.38181818181818183,,,
250307-153155,030,Random_forward,4.0,113.0,440,46,,0.25681818181818183,,,
250307-153155,030,Greedy_oracle,0.0,388.0,440,42,,0.8818181818181818,,,
250307-153155,030,Greedy_oracle,1.0,388.0,440,43,,0.8818181818181818,,,
250307-153155,030,Greedy_oracle,2.0,388.0,440,44,,0.8818181818181818,,,
250307-153155,030,Greedy_oracle,3.0,388.0,440,45,,0.8818181818181818,,,
250307-153155,030,Greedy_oracle,4.0,388.0,440,46,,0.8818181818181818,,,
250307-153155,030,FullFwd,0.0,27.0,440,42,,0.06136363636363636,,,
250307-153155,030,FullFwd,1.0,17.0,440,43,,0.038636363636363635,,,
250307-153155,030,FullFwd,2.0,15.0,440,44,,0.03409090909090909,,,
250307-153155,030,FullFwd,3.0,16.0,440,45,,0.03636363636363636,,,
250307-153155,030,FullFwd,4.0,27.0,440,46,,0.06136363636363636,,,
250307-153155,030,NoBkFullFwd,0.0,16.0,440,42,,0.03636363636363636,,,
250307-153155,030,NoBkFullFwd,1.0,16.0,440,43,,0.03636363636363636,,,
250307-153155,030,NoBkFullFwd,2.0,16.0,440,44,,0.03636363636363636,,,
250307-153155,030,NoBkFullFwd,3.0,16.0,440,45,,0.03636363636363636,,,
250307-153155,030,NoBkFullFwd,4.0,16.0,440,46,,0.03636363636363636,,,
250307-153155,030,Clone_ego,0.0,76.0,440,42,,0.17272727272727273,,,
250307-153155,030,Clone_ego,1.0,102.0,440,43,,0.2318181818181818,,,
250307-153155,030,Clone_ego,2.0,51.0,440,44,,0.1159090909090909,,,
250307-153155,030,Clone_ego,3.0,46.0,440,45,,0.10454545454545454,,,
250307-153155,030,Clone_ego,4.0,80.0,440,46,,0.18181818181818182,,,
250307-153155,030,Clone_allo_real,0.0,79.0,440,42,,0.17954545454545454,,,
250307-153155,030,Clone_allo_real,1.0,68.0,440,43,,0.15454545454545454,,,
250307-153155,030,Clone_allo_real,2.0,50.0,440,44,,0.11363636363636363,,,
250307-153155,030,Clone_allo_real,3.0,22.0,440,45,,0.05,,,
250307-153155,030,Clone_allo_real,4.0,41.0,440,46,,0.09318181818181819,,,
250307-153155,030,Clone_allo_latent,0.0,51.0,440,42,,0.1159090909090909,,,
250307-153155,030,Clone_allo_latent,1.0,68.0,440,43,,0.15454545454545454,,,
250307-153155,030,Clone_allo_latent,2.0,78.0,440,44,,0.17727272727272728,,,
250307-153155,030,Clone_allo_latent,3.0,63.0,440,45,,0.1431818181818182,,,
250307-153155,030,Clone_allo_latent,4.0,32.0,440,46,,0.07272727272727272,,,
250307-153155,030,VarMarkov,0.0,58.0,440,42,,0.1318181818181818,,,
250307-153155,030,VarMarkov,1.0,68.0,440,43,,0.15454545454545454,,,
250307-153155,030,VarMarkov,2.0,51.0,440,44,,0.1159090909090909,,,
250307-153155,030,VarMarkov,3.0,34.0,440,45,,0.07727272727272727,,,
250307-153155,030,VarMarkov,4.0,17.0,440,46,,0.038636363636363635,,,
250307-153155,030,OOI,0.0,75.0,440,42,,0.17045454545454544,,,
250307-153155,030,OOI,1.0,66.0,440,43,,0.15,,,
250307-153155,030,OOI,2.0,46.0,440,44,,0.10454545454545454,,,
250307-153155,030,OOI,3.0,91.0,440,45,,0.20681818181818182,,,
250307-153155,030,OOI,4.0,59.0,440,46,,0.1340909090909091,,,
250307-153155,030,FSC_bio,0.0,186.0,440,42,,0.42272727272727273,,,
250307-153155,030,FSC_bio,1.0,131.0,440,43,,0.29772727272727273,,,
250307-153155,030,FSC_bio,2.0,115.0,440,44,,0.26136363636363635,,,
250307-153155,030,FSC_bio,3.0,133.0,440,45,,0.30227272727272725,,,
250307-153155,030,FSC_bio,4.0,153.0,440,46,,0.3477272727272727,,,
250307-153155,030,POMCP,0.0,337.0,440,42,,0.7659090909090909,,,
250307-153155,030,POMCP,1.0,320.0,440,43,,0.7272727272727273,,,
250307-153155,030,POMCP,2.0,352.0,440,44,,0.8,,,
250307-153155,030,POMCP,3.0,345.0,440,45,,0.7840909090909091,,,
250307-153155,030,POMCP,4.0,328.0,440,46,,0.7454545454545455,,,
250307-153155,030,POMCP_bio,0.0,353.0,440,42,,0.8022727272727272,,,
250307-153155,030,POMCP_bio,1.0,356.0,440,43,,0.8090909090909091,,,
250307-153155,030,POMCP_bio,2.0,355.0,440,44,,0.8068181818181818,,,
250307-153155,030,POMCP_bio,3.0,351.0,440,45,,0.7977272727272727,,,
250307-153155,030,POMCP_bio,4.0,348.0,440,46,,0.7909090909090909,,,
250308-151501,030,Random,0.0,47.0,327,42,,0.1437308868501529,,,
250308-151501,030,Random,1.0,58.0,327,43,,0.17737003058103976,,,
250308-151501,030,Random,2.0,31.0,327,44,,0.09480122324159021,,,
250308-151501,030,Random,3.0,73.0,327,45,,0.22324159021406728,,,
250308-151501,030,Random,4.0,53.0,327,46,,0.1620795107033639,,,
250308-151501,030,Random_forward,0.0,120.0,327,42,,0.3669724770642202,,,
250308-151501,030,Random_forward,1.0,106.0,327,43,,0.3241590214067278,,,
250308-151501,030,Random_forward,2.0,134.0,327,44,,0.40978593272171254,,,
250308-151501,030,Random_forward,3.0,104.0,327,45,,0.3180428134556575,,,
250308-151501,030,Random_forward,4.0,96.0,327,46,,0.29357798165137616,,,
250308-151501,030,Greedy_oracle,0.0,284.0,327,42,,0.8685015290519877,,,
250308-151501,030,Greedy_oracle,1.0,284.0,327,43,,0.8685015290519877,,,
250308-151501,030,Greedy_oracle,2.0,284.0,327,44,,0.8685015290519877,,,
250308-151501,030,Greedy_oracle,3.0,283.0,327,45,,0.8654434250764526,,,
250308-151501,030,Greedy_oracle,4.0,283.0,327,46,,0.8654434250764526,,,
250308-151501,030,FullFwd,0.0,12.0,327,42,,0.03669724770642202,,,
250308-151501,030,FullFwd,1.0,26.0,327,43,,0.07951070336391437,,,
250308-151501,030,FullFwd,2.0,12.0,327,44,,0.03669724770642202,,,
250308-151501,030,FullFwd,3.0,14.0,327,45,,0.04281345565749235,,,
250308-151501,030,FullFwd,4.0,16.0,327,46,,0.04892966360856269,,,
250308-151501,030,NoBkFullFwd,0.0,26.0,327,42,,0.07951070336391437,,,
250308-151501,030,NoBkFullFwd,1.0,26.0,327,43,,0.07951070336391437,,,
250308-151501,030,NoBkFullFwd,2.0,26.0,327,44,,0.07951070336391437,,,
250308-151501,030,NoBkFullFwd,3.0,26.0,327,45,,0.07951070336391437,,,
250308-151501,030,NoBkFullFwd,4.0,26.0,327,46,,0.07951070336391437,,,
250308-151501,030,Clone_ego,0.0,28.0,327,42,,0.0856269113149847,,,
250308-151501,030,Clone_ego,1.0,74.0,327,43,,0.22629969418960244,,,
250308-151501,030,Clone_ego,2.0,23.0,327,44,,0.07033639143730887,,,
250308-151501,030,Clone_ego,3.0,46.0,327,45,,0.14067278287461774,,,
250308-151501,030,Clone_ego,4.0,59.0,327,46,,0.18042813455657492,,,
250308-151501,030,Clone_allo_real,0.0,71.0,327,42,,0.21712538226299694,,,
250308-151501,030,Clone_allo_real,1.0,63.0,327,43,,0.1926605504587156,,,
250308-151501,030,Clone_allo_real,2.0,55.0,327,44,,0.16819571865443425,,,
250308-151501,030,Clone_allo_real,3.0,32.0,327,45,,0.09785932721712538,,,
250308-151501,030,Clone_allo_real,4.0,57.0,327,46,,0.1743119266055046,,,
250308-151501,030,Clone_allo_latent,0.0,48.0,327,42,,0.14678899082568808,,,
250308-151501,030,Clone_allo_latent,1.0,79.0,327,43,,0.2415902140672783,,,
250308-151501,030,Clone_allo_latent,2.0,71.0,327,44,,0.21712538226299694,,,
250308-151501,030,Clone_allo_latent,3.0,43.0,327,45,,0.13149847094801223,,,
250308-151501,030,Clone_allo_latent,4.0,48.0,327,46,,0.14678899082568808,,,
250308-151501,030,VarMarkov,0.0,32.0,327,42,,0.09785932721712538,,,
250308-151501,030,VarMarkov,1.0,72.0,327,43,,0.22018348623853212,,,
250308-151501,030,VarMarkov,2.0,32.0,327,44,,0.09785932721712538,,,
250308-151501,030,VarMarkov,3.0,30.0,327,45,,0.09174311926605505,,,
250308-151501,030,VarMarkov,4.0,31.0,327,46,,0.09480122324159021,,,
250308-151501,030,OOI,0.0,75.0,327,42,,0.22935779816513763,,,
250308-151501,030,OOI,1.0,44.0,327,43,,0.1345565749235474,,,
250308-151501,030,OOI,2.0,16.0,327,44,,0.04892966360856269,,,
250308-151501,030,OOI,3.0,59.0,327,45,,0.18042813455657492,,,
250308-151501,030,OOI,4.0,48.0,327,46,,0.14678899082568808,,,
250308-151501,030,FSC_bio,0.0,139.0,327,42,,0.42507645259938837,,,
250308-151501,030,FSC_bio,1.0,128.0,327,43,,0.39143730886850153,,,
250308-151501,030,FSC_bio,2.0,92.0,327,44,,0.28134556574923547,,,
250308-151501,030,FSC_bio,3.0,91.0,327,45,,0.2782874617737003,,,
250308-151501,030,FSC_bio,4.0,143.0,327,46,,0.43730886850152906,,,
250308-151501,030,POMCP,0.0,257.0,327,42,,0.7859327217125383,,,
250308-151501,030,POMCP,1.0,256.0,327,43,,0.7828746177370031,,,
250308-151501,030,POMCP,2.0,257.0,327,44,,0.7859327217125383,,,
250308-151501,030,POMCP,3.0,266.0,327,45,,0.8134556574923547,,,
250308-151501,030,POMCP,4.0,270.0,327,46,,0.8256880733944955,,,
250308-151501,030,POMCP_bio,0.0,21.0,327,42,,0.06422018348623854,,,
250308-151501,030,POMCP_bio,1.0,25.0,327,43,,0.0764525993883792,,,
250308-151501,030,POMCP_bio,2.0,20.0,327,44,,0.06116207951070336,,,
250308-151501,030,POMCP_bio,3.0,23.0,327,45,,0.07033639143730887,,,
250308-151501,030,POMCP_bio,4.0,23.0,327,46,,0.07033639143730887,,,
250308-172531,030,Random,0.0,39.0,180,42,,0.21666666666666667,,,
250308-172531,030,Random,1.0,36.0,180,43,,0.2,,,
250308-172531,030,Random,2.0,27.0,180,44,,0.15,,,
250308-172531,030,Random,3.0,29.0,180,45,,0.16111111111111112,,,
250308-172531,030,Random,4.0,29.0,180,46,,0.16111111111111112,,,
250308-172531,030,Random_forward,0.0,58.0,180,42,,0.32222222222222224,,,
250308-172531,030,Random_forward,1.0,48.0,180,43,,0.26666666666666666,,,
250308-172531,030,Random_forward,2.0,53.0,180,44,,0.29444444444444445,,,
250308-172531,030,Random_forward,3.0,81.0,180,45,,0.45,,,
250308-172531,030,Random_forward,4.0,74.0,180,46,,0.4111111111111111,,,
250308-172531,030,Greedy_oracle,0.0,156.0,180,42,,0.8666666666666667,,,
250308-172531,030,Greedy_oracle,1.0,156.0,180,43,,0.8666666666666667,,,
250308-172531,030,Greedy_oracle,2.0,156.0,180,44,,0.8666666666666667,,,
250308-172531,030,Greedy_oracle,3.0,156.0,180,45,,0.8666666666666667,,,
250308-172531,030,Greedy_oracle,4.0,156.0,180,46,,0.8666666666666667,,,
250308-172531,030,FullFwd,0.0,26.0,180,42,,0.14444444444444443,,,
250308-172531,030,FullFwd,1.0,26.0,180,43,,0.14444444444444443,,,
250308-172531,030,FullFwd,2.0,15.0,180,44,,0.08333333333333333,,,
250308-172531,030,FullFwd,3.0,16.0,180,45,,0.08888888888888889,,,
250308-172531,030,FullFwd,4.0,26.0,180,46,,0.14444444444444443,,,
250308-172531,030,NoBkFullFwd,0.0,16.0,180,42,,0.08888888888888889,,,
250308-172531,030,NoBkFullFwd,1.0,16.0,180,43,,0.08888888888888889,,,
250308-172531,030,NoBkFullFwd,2.0,16.0,180,44,,0.08888888888888889,,,
250308-172531,030,NoBkFullFwd,3.0,16.0,180,45,,0.08888888888888889,,,
250308-172531,030,NoBkFullFwd,4.0,16.0,180,46,,0.08888888888888889,,,
250308-172531,030,Clone_ego,0.0,44.0,180,42,,0.24444444444444444,,,
250308-172531,030,Clone_ego,1.0,48.0,180,43,,0.26666666666666666,,,
250308-172531,030,Clone_ego,2.0,64.0,180,44,,0.35555555555555557,,,
250308-172531,030,Clone_ego,3.0,52.0,180,45,,0.28888888888888886,,,
250308-172531,030,Clone_ego,4.0,47.0,180,46,,0.2611111111111111,,,
250308-172531,030,Clone_allo_real,0.0,39.0,180,42,,0.21666666666666667,,,
250308-172531,030,Clone_allo_real,1.0,16.0,180,43,,0.08888888888888889,,,
250308-172531,030,Clone_allo_real,2.0,43.0,180,44,,0.2388888888888889,,,
250308-172531,030,Clone_allo_real,3.0,46.0,180,45,,0.25555555555555554,,,
250308-172531,030,Clone_allo_real,4.0,31.0,180,46,,0.17222222222222222,,,
250308-172531,030,Clone_allo_latent,0.0,42.0,180,42,,0.23333333333333334,,,
250308-172531,030,Clone_allo_latent,1.0,25.0,180,43,,0.1388888888888889,,,
250308-172531,030,Clone_allo_latent,2.0,16.0,180,44,,0.08888888888888889,,,
250308-172531,030,Clone_allo_latent,3.0,36.0,180,45,,0.2,,,
250308-172531,030,Clone_allo_latent,4.0,23.0,180,46,,0.12777777777777777,,,
250308-172531,030,VarMarkov,0.0,36.0,180,42,,0.2,,,
250308-172531,030,VarMarkov,1.0,13.0,180,43,,0.07222222222222222,,,
250308-172531,030,VarMarkov,2.0,43.0,180,44,,0.2388888888888889,,,
250308-172531,030,VarMarkov,3.0,24.0,180,45,,0.13333333333333333,,,
250308-172531,030,VarMarkov,4.0,27.0,180,46,,0.15,,,
250308-172531,030,OOI,0.0,55.0,180,42,,0.3055555555555556,,,
250308-172531,030,OOI,1.0,44.0,180,43,,0.24444444444444444,,,
250308-172531,030,OOI,2.0,29.0,180,44,,0.16111111111111112,,,
250308-172531,030,OOI,3.0,26.0,180,45,,0.14444444444444443,,,
250308-172531,030,OOI,4.0,44.0,180,46,,0.24444444444444444,,,
250308-172531,030,FSC_bio,0.0,85.0,180,42,,0.4722222222222222,,,
250308-172531,030,FSC_bio,1.0,95.0,180,43,,0.5277777777777778,,,
250308-172531,030,FSC_bio,2.0,48.0,180,44,,0.26666666666666666,,,
250308-172531,030,FSC_bio,3.0,47.0,180,45,,0.2611111111111111,,,
250308-172531,030,FSC_bio,4.0,74.0,180,46,,0.4111111111111111,,,
250308-172531,030,POMCP,0.0,150.0,180,42,,0.8333333333333334,,,
250308-172531,030,POMCP,1.0,146.0,180,43,,0.8111111111111111,,,
250308-172531,030,POMCP,2.0,152.0,180,44,,0.8444444444444444,,,
250308-172531,030,POMCP,3.0,154.0,180,45,,0.8555555555555555,,,
250308-172531,030,POMCP,4.0,146.0,180,46,,0.8111111111111111,,,
250308-172531,030,POMCP_bio,0.0,20.0,180,42,,0.1111111111111111,,,
250308-172531,030,POMCP_bio,1.0,23.0,180,43,,0.12777777777777777,,,
250308-172531,030,POMCP_bio,2.0,21.0,180,44,,0.11666666666666667,,,
250308-172531,030,POMCP_bio,3.0,20.0,180,45,,0.1111111111111111,,,
250308-172531,030,POMCP_bio,4.0,126.0,180,46,,0.7,,,
250309-175714,030,Random,0.0,93.0,552,42,,0.16847826086956522,,,
250309-175714,030,Random,1.0,86.0,552,43,,0.15579710144927536,,,
250309-175714,030,Random,2.0,78.0,552,44,,0.14130434782608695,,,
250309-175714,030,Random,3.0,112.0,552,45,,0.2028985507246377,,,
250309-175714,030,Random,4.0,77.0,552,46,,0.13949275362318841,,,
250309-175714,030,Random_forward,0.0,206.0,552,42,,0.37318840579710144,,,
250309-175714,030,Random_forward,1.0,159.0,552,43,,0.28804347826086957,,,
250309-175714,030,Random_forward,2.0,159.0,552,44,,0.28804347826086957,,,
250309-175714,030,Random_forward,3.0,176.0,552,45,,0.3188405797101449,,,
250309-175714,030,Random_forward,4.0,186.0,552,46,,0.33695652173913043,,,
250309-175714,030,Greedy_oracle,0.0,478.0,552,42,,0.8659420289855072,,,
250309-175714,030,Greedy_oracle,1.0,478.0,552,43,,0.8659420289855072,,,
250309-175714,030,Greedy_oracle,2.0,478.0,552,44,,0.8659420289855072,,,
250309-175714,030,Greedy_oracle,3.0,478.0,552,45,,0.8659420289855072,,,
250309-175714,030,Greedy_oracle,4.0,478.0,552,46,,0.8659420289855072,,,
250309-175714,030,FullFwd,0.0,10.0,552,42,,0.018115942028985508,,,
250309-175714,030,FullFwd,1.0,10.0,552,43,,0.018115942028985508,,,
250309-175714,030,FullFwd,2.0,10.0,552,44,,0.018115942028985508,,,
250309-175714,030,FullFwd,3.0,10.0,552,45,,0.018115942028985508,,,
250309-175714,030,FullFwd,4.0,10.0,552,46,,0.018115942028985508,,,
250309-175714,030,NoBkFullFwd,0.0,10.0,552,42,,0.018115942028985508,,,
250309-175714,030,NoBkFullFwd,1.0,10.0,552,43,,0.018115942028985508,,,
250309-175714,030,NoBkFullFwd,2.0,10.0,552,44,,0.018115942028985508,,,
250309-175714,030,NoBkFullFwd,3.0,10.0,552,45,,0.018115942028985508,,,
250309-175714,030,NoBkFullFwd,4.0,10.0,552,46,,0.018115942028985508,,,
250309-175714,030,Clone_ego,0.0,159.0,552,42,,0.28804347826086957,,,
250309-175714,030,Clone_ego,1.0,132.0,552,43,,0.2391304347826087,,,
250309-175714,030,Clone_ego,2.0,159.0,552,44,,0.28804347826086957,,,
250309-175714,030,Clone_ego,3.0,102.0,552,45,,0.18478260869565216,,,
250309-175714,030,Clone_ego,4.0,111.0,552,46,,0.20108695652173914,,,
250309-175714,030,Clone_allo_real,0.0,111.0,552,42,,0.20108695652173914,,,
250309-175714,030,Clone_allo_real,1.0,63.0,552,43,,0.11413043478260869,,,
250309-175714,030,Clone_allo_real,2.0,90.0,552,44,,0.16304347826086957,,,
250309-175714,030,Clone_allo_real,3.0,79.0,552,45,,0.1431159420289855,,,
250309-175714,030,Clone_allo_real,4.0,37.0,552,46,,0.06702898550724638,,,
250309-175714,030,Clone_allo_latent,0.0,80.0,552,42,,0.14492753623188406,,,
250309-175714,030,Clone_allo_latent,1.0,110.0,552,43,,0.19927536231884058,,,
250309-175714,030,Clone_allo_latent,2.0,47.0,552,44,,0.08514492753623189,,,
250309-175714,030,Clone_allo_latent,3.0,44.0,552,45,,0.07971014492753623,,,
250309-175714,030,Clone_allo_latent,4.0,55.0,552,46,,0.09963768115942029,,,
250309-175714,030,VarMarkov,0.0,64.0,552,42,,0.11594202898550725,,,
250309-175714,030,VarMarkov,1.0,111.0,552,43,,0.20108695652173914,,,
250309-175714,030,VarMarkov,2.0,135.0,552,44,,0.24456521739130435,,,
250309-175714,030,VarMarkov,3.0,63.0,552,45,,0.11413043478260869,,,
250309-175714,030,VarMarkov,4.0,88.0,552,46,,0.15942028985507245,,,
250309-175714,030,OOI,0.0,73.0,552,42,,0.1322463768115942,,,
250309-175714,030,OOI,1.0,75.0,552,43,,0.1358695652173913,,,
250309-175714,030,OOI,2.0,79.0,552,44,,0.1431159420289855,,,
250309-175714,030,OOI,3.0,108.0,552,45,,0.1956521739130435,,,
250309-175714,030,OOI,4.0,105.0,552,46,,0.19021739130434784,,,
250309-175714,030,FSC_bio,0.0,185.0,552,42,,0.3351449275362319,,,
250309-175714,030,FSC_bio,1.0,252.0,552,43,,0.45652173913043476,,,
250309-175714,030,FSC_bio,2.0,504.0,552,44,,0.9130434782608695,,,
250309-175714,030,FSC_bio,3.0,236.0,552,45,,0.427536231884058,,,
250309-175714,030,FSC_bio,4.0,229.0,552,46,,0.4148550724637681,,,
250309-175714,030,POMCP,0.0,445.0,552,42,,0.8061594202898551,,,
250309-175714,030,POMCP,1.0,443.0,552,43,,0.802536231884058,,,
