exp_moment,animal_ID,model,seed,total_reward,n_actions,rpa,elapsed_s,reset_val,n_init_rewards,adj_file,status,timestamp
250310-170629,30,DRQN_rand,1,14.0,57,0.24561403508771928,3.03,2,18,250310_latent_maze_011-5x5-adjacency.csv,ok,2026-05-05T13:36:31
250310-170629,30,DRQN_rand,2,10.0,57,0.17543859649122806,2.17,2,18,250310_latent_maze_011-5x5-adjacency.csv,ok,2026-05-05T13:36:31
250310-170629,30,DRQN_rand,3,20.0,57,0.3508771929824561,2.24,2,18,250310_latent_maze_011-5x5-adjacency.csv,ok,2026-05-05T13:36:32
250310-170629,30,DRQN_rand,4,11.0,57,0.19298245614035087,2.65,2,18,250310_latent_maze_011-5x5-adjacency.csv,ok,2026-05-05T13:36:34
250310-152155,30,DRQN_rand,0,71.0,431,0.16473317865429235,18.53,2,18,250304_latent_maze_010-5x5-adjacency.csv,ok,2026-05-05T13:36:36
250310-152155,30,DRQN_rand,3,165.0,431,0.382830626450116,17.35,2,18,250304_latent_maze_010-5x5-adjacency.csv,ok,2026-05-05T13:36:39
250310-152155,30,DRQN_rand,2,182.0,431,0.4222737819025522,17.95,2,18,250304_latent_maze_010-5x5-adjacency.csv,ok,2026-05-05T13:36:39
250310-152155,30,DRQN_rand,4,159.0,431,0.3689095127610209,17.58,2,18,250304_latent_maze_010-5x5-adjacency.csv,ok,2026-05-05T13:36:40
250310-152155,30,DRQN_rand,1,78.0,431,0.18097447795823665,18.42,2,18,250304_latent_maze_010-5x5-adjacency.csv,ok,2026-05-05T13:36:40
250310-170751,30,DRQN_rand,1,18.0,379,0.047493403693931395,15.19,2,25,250304_latent_maze_010-5x5-adjacency.csv,ok,2026-05-05T13:36:47
250310-170751,30,DRQN_rand,0,18.0,379,0.047493403693931395,16.47,2,25,250304_latent_maze_010-5x5-adjacency.csv,ok,2026-05-05T13:36:48
250310-170751,30,DRQN_rand,2,18.0,379,0.047493403693931395,14.55,2,25,250304_latent_maze_010-5x5-adjacency.csv,ok,2026-05-05T13:36:48
250310-170751,30,DRQN_rand,3,18.0,379,0.047493403693931395,16.87,2,25,250304_latent_maze_010-5x5-adjacency.csv,ok,2026-05-05T13:36:53
250310-170751,30,DRQN_rand,4,18.0,379,0.047493403693931395,16.31,2,25,250304_latent_maze_010-5x5-adjacency.csv,ok,2026-05-05T13:36:55
250311-202106,30,DRQN_rand,0,56.0,379,0.14775725593667546,16.88,2,18,250304_latent_maze_010-5x5-adjacency.csv,ok,2026-05-05T13:36:56
250311-202106,30,DRQN_rand,2,160.0,379,0.42216358839050133,16.71,2,18,250304_latent_maze_010-5x5-adjacency.csv,ok,2026-05-05T13:36:56
250311-202106,30,DRQN_rand,1,60.0,379,0.158311345646438,17.43,2,18,250304_latent_maze_010-5x5-adjacency.csv,ok,2026-05-05T13:36:57
250311-202106,30,DRQN_rand,3,141.0,379,0.3720316622691293,18.39,2,18,250304_latent_maze_010-5x5-adjacency.csv,ok,2026-05-05T13:37:06
250311-202106,30,DRQN_rand,4,142.0,379,0.37467018469656993,18.44,2,18,250304_latent_maze_010-5x5-adjacency.csv,ok,2026-05-05T13:37:06
250311-204841,30,DRQN_rand,1,21.0,604,0.0347682119205298,27.05,2,25,250311_latMaz102-adjacency.csv,ok,2026-05-05T13:37:20
250311-204841,30,DRQN_rand,0,21.0,604,0.0347682119205298,31.77,2,25,250311_latMaz102-adjacency.csv,ok,2026-05-05T13:37:20
250312-171944,30,DRQN_rand,0,160.0,604,0.26490066225165565,24.4,2,20,250311_latMaz102-adjacency.csv,ok,2026-05-05T13:37:22
250311-204841,30,DRQN_rand,4,21.0,604,0.0347682119205298,26.56,2,25,250311_latMaz102-adjacency.csv,ok,2026-05-05T13:37:23
250311-204841,30,DRQN_rand,3,21.0,604,0.0347682119205298,26.92,2,25,250311_latMaz102-adjacency.csv,ok,2026-05-05T13:37:23
250312-173408,30,DRQN_rand,0,16.0,81,0.19753086419753085,6.63,2,25,250311_latMaz103-adjacency.csv,ok,2026-05-05T13:37:28
250312-173408,30,DRQN_rand,2,15.0,81,0.18518518518518517,6.8,2,25,250311_latMaz103-adjacency.csv,ok,2026-05-05T13:37:30
250312-173408,30,DRQN_rand,1,16.0,81,0.19753086419753085,6.97,2,25,250311_latMaz103-adjacency.csv,ok,2026-05-05T13:37:30
250312-173408,30,DRQN_rand,3,16.0,81,0.19753086419753085,4.15,2,25,250311_latMaz103-adjacency.csv,ok,2026-05-05T13:37:32
250312-171944,30,DRQN_rand,1,126.0,604,0.20860927152317882,26.78,2,20,250311_latMaz102-adjacency.csv,ok,2026-05-05T13:37:33
250312-173408,30,DRQN_rand,4,16.0,81,0.19753086419753085,3.07,2,25,250311_latMaz103-adjacency.csv,ok,2026-05-05T13:37:33
250312-171944,30,DRQN_rand,2,178.0,604,0.2947019867549669,26.78,2,20,250311_latMaz102-adjacency.csv,ok,2026-05-05T13:37:33
250312-193044,30,DRQN_rand,0,21.0,81,0.25925925925925924,3.84,2,16,250311_latMaz103-adjacency.csv,ok,2026-05-05T13:37:34
250311-204841,30,DRQN_rand,2,21.0,604,0.0347682119205298,41.01,2,25,250311_latMaz102-adjacency.csv,ok,2026-05-05T13:37:36
250312-193044,30,DRQN_rand,1,26.0,81,0.32098765432098764,4.53,2,16,250311_latMaz103-adjacency.csv,ok,2026-05-05T13:37:37
250312-193044,30,DRQN_rand,2,15.0,81,0.18518518518518517,4.51,2,16,250311_latMaz103-adjacency.csv,ok,2026-05-05T13:37:37
250312-193044,30,DRQN_rand,4,21.0,81,0.25925925925925924,4.58,2,16,250311_latMaz103-adjacency.csv,ok,2026-05-05T13:37:38
250312-193044,30,DRQN_rand,3,18.0,81,0.2222222222222222,4.74,2,16,250311_latMaz103-adjacency.csv,ok,2026-05-05T13:37:38
250312-193815,30,DRQN_rand,0,15.0,266,0.05639097744360902,12.6,2,25,250311_latMaz104-adjacency.csv,ok,2026-05-05T13:37:47
250312-193815,30,DRQN_rand,1,15.0,266,0.05639097744360902,12.5,2,25,250311_latMaz104-adjacency.csv,ok,2026-05-05T13:37:49
250312-193815,30,DRQN_rand,3,15.0,266,0.05639097744360902,11.83,2,25,250311_latMaz104-adjacency.csv,ok,2026-05-05T13:37:49
250312-193815,30,DRQN_rand,2,15.0,266,0.05639097744360902,12.27,2,25,250311_latMaz104-adjacency.csv,ok,2026-05-05T13:37:49
250313-124959,30,DRQN_rand,0,84.0,266,0.3157894736842105,11.32,2,15,250311_latMaz104-adjacency.csv,ok,2026-05-05T13:37:49
250312-171944,30,DRQN_rand,4,164.0,604,0.271523178807947,29.27,2,20,250311_latMaz102-adjacency.csv,ok,2026-05-05T13:37:49
250312-193815,30,DRQN_rand,4,15.0,266,0.05639097744360902,12.37,2,25,250311_latMaz104-adjacency.csv,ok,2026-05-05T13:37:50
250312-171944,30,DRQN_rand,3,90.0,604,0.1490066225165563,33.04,2,20,250311_latMaz102-adjacency.csv,ok,2026-05-05T13:37:53
250313-131746,30,DRQN_rand,0,20.0,193,0.10362694300518134,7.17,2,25,250311_latMaz105-adjacency.csv,ok,2026-05-05T13:37:57
250313-131746,30,DRQN_rand,1,20.0,193,0.10362694300518134,8.02,2,25,250311_latMaz105-adjacency.csv,ok,2026-05-05T13:37:58
250313-124959,30,DRQN_rand,1,91.0,266,0.34210526315789475,10.98,2,15,250311_latMaz104-adjacency.csv,ok,2026-05-05T13:37:58
250313-131746,30,DRQN_rand,2,18.0,193,0.09326424870466321,8.77,2,25,250311_latMaz105-adjacency.csv,ok,2026-05-05T13:37:59
250313-124959,30,DRQN_rand,3,98.0,266,0.3684210526315789,11.47,2,15,250311_latMaz104-adjacency.csv,ok,2026-05-05T13:38:01
250313-124959,30,DRQN_rand,4,64.0,266,0.24060150375939848,11.62,2,15,250311_latMaz104-adjacency.csv,ok,2026-05-05T13:38:01
250313-124959,30,DRQN_rand,2,78.0,266,0.2932330827067669,12.11,2,15,250311_latMaz104-adjacency.csv,ok,2026-05-05T13:38:01
250313-131746,30,DRQN_rand,3,20.0,193,0.10362694300518134,8.28,2,25,250311_latMaz105-adjacency.csv,ok,2026-05-05T13:38:01
250313-131746,30,DRQN_rand,4,20.0,193,0.10362694300518134,8.21,2,25,250311_latMaz105-adjacency.csv,ok,2026-05-05T13:38:05
250313-175923,30,DRQN_rand,0,62.0,193,0.32124352331606215,8.17,2,20,250311_latMaz105-adjacency.csv,ok,2026-05-05T13:38:06
250313-175923,30,DRQN_rand,1,59.0,193,0.30569948186528495,8.6,2,20,250311_latMaz105-adjacency.csv,ok,2026-05-05T13:38:06
250313-175923,30,DRQN_rand,2,18.0,193,0.09326424870466321,8.3,2,20,250311_latMaz105-adjacency.csv,ok,2026-05-05T13:38:08
250313-175923,30,DRQN_rand,3,59.0,193,0.30569948186528495,7.22,2,20,250311_latMaz105-adjacency.csv,ok,2026-05-05T13:38:08
250313-175923,30,DRQN_rand,4,28.0,193,0.14507772020725387,7.08,2,20,250311_latMaz105-adjacency.csv,ok,2026-05-05T13:38:08
250313-181005,30,DRQN_rand,1,24.0,198,0.12121212121212122,7.72,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:38:09
250313-181005,30,DRQN_rand,0,24.0,198,0.12121212121212122,8.74,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:38:10
250313-181005,30,DRQN_rand,3,24.0,198,0.12121212121212122,9.74,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:38:16
250313-181005,30,DRQN_rand,2,24.0,198,0.12121212121212122,12.85,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:38:18
250313-181005,30,DRQN_rand,4,24.0,198,0.12121212121212122,11.52,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:38:18
250314-134724,30,DRQN_rand,0,107.0,198,0.5404040404040404,12.54,2,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:38:20
250314-134724,30,DRQN_rand,1,85.0,198,0.4292929292929293,13.26,2,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:38:21
250314-134724,30,DRQN_rand,3,34.0,198,0.1717171717171717,12.67,2,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:38:22
250314-134724,30,DRQN_rand,2,47.0,198,0.23737373737373738,14.55,2,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:38:23
250314-134724,30,DRQN_rand,4,90.0,198,0.45454545454545453,13.2,2,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:38:23
250316-161809,30,DRQN_rand,2,133.0,516,0.25775193798449614,19.87,1,21,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:38:43
250314-140315,30,DRQN_rand,2,21.0,516,0.040697674418604654,25.97,2,41,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:38:44
250316-161809,30,DRQN_rand,1,196.0,516,0.3798449612403101,21.87,1,21,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:38:45
250316-161809,30,DRQN_rand,0,165.0,516,0.31976744186046513,23.4,1,21,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:38:45
250314-140315,30,DRQN_rand,1,21.0,516,0.040697674418604654,27.54,2,41,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:38:45
250314-140315,30,DRQN_rand,0,21.0,516,0.040697674418604654,30.7,2,41,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:38:46
250314-140315,30,DRQN_rand,4,21.0,516,0.040697674418604654,26.16,2,41,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:38:47
250314-140315,30,DRQN_rand,3,21.0,516,0.040697674418604654,29.13,2,41,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:38:49
250316-161809,30,DRQN_rand,3,128.0,516,0.24806201550387597,21.8,1,21,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:39:05
250316-161809,30,DRQN_rand,4,92.0,516,0.17829457364341086,22.35,1,21,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:39:07
250316-162531,30,DRQN_rand,1,24.0,577,0.0415944540727903,26.31,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:11
250318-140617,30,DRQN_rand,0,176.0,577,0.3050259965337955,22.76,2,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:12
250316-162531,30,DRQN_rand,2,24.0,577,0.0415944540727903,28.76,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:14
250316-162531,30,DRQN_rand,4,24.0,577,0.0415944540727903,27.07,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:14
250316-162531,30,DRQN_rand,0,24.0,577,0.0415944540727903,31.9,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:17
250318-140617,30,DRQN_rand,1,260.0,577,0.4506065857885615,23.62,2,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:28
250316-162531,30,DRQN_rand,3,24.0,577,0.0415944540727903,43.91,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:30
250318-140735,30,DRQN_rand,0,24.0,460,0.05217391304347826,19.48,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:34
250318-140735,30,DRQN_rand,1,24.0,460,0.05217391304347826,21.02,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:36
250318-140617,30,DRQN_rand,3,235.0,577,0.4072790294627383,24.55,2,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:36
250318-140617,30,DRQN_rand,4,110.0,577,0.19064124783362218,23.98,2,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:36
250318-140617,30,DRQN_rand,2,125.0,577,0.21663778162911612,31.83,2,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:38
250318-140735,30,DRQN_rand,2,24.0,460,0.05217391304347826,25.51,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:42
250318-140735,30,DRQN_rand,3,24.0,460,0.05217391304347826,23.64,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:52
250318-140735,30,DRQN_rand,4,24.0,460,0.05217391304347826,22.27,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:53
250319-172702,30,DRQN_rand,0,197.0,460,0.4282608695652174,22.27,2,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:56
250319-172702,30,DRQN_rand,1,170.0,460,0.3695652173913043,22.05,2,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:58
250319-172702,30,DRQN_rand,3,190.0,460,0.41304347826086957,22.2,2,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:39:58
250319-172952,30,DRQN_rand,0,21.0,284,0.07394366197183098,17.61,2,41,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:40:00
250319-172702,30,DRQN_rand,2,107.0,460,0.2326086956521739,23.77,2,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:40:00
250319-172702,30,DRQN_rand,4,169.0,460,0.3673913043478261,22.61,2,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:40:01
250319-172952,30,DRQN_rand,2,21.0,284,0.07394366197183098,18.14,2,41,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:40:11
250319-172952,30,DRQN_rand,3,21.0,284,0.07394366197183098,15.82,2,41,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:40:12
250319-172952,30,DRQN_rand,4,21.0,284,0.07394366197183098,15.38,2,41,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:40:13
250319-172952,30,DRQN_rand,1,21.0,284,0.07394366197183098,22.48,2,41,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:40:15
250320-160819,30,DRQN_rand,0,71.0,284,0.25,16.68,1,21,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:40:15
250320-160819,30,DRQN_rand,2,77.0,284,0.2711267605633803,15.28,1,21,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:40:15
250320-160819,30,DRQN_rand,3,132.0,284,0.4647887323943662,15.99,1,21,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:40:17
250320-160819,30,DRQN_rand,1,97.0,284,0.3415492957746479,17.57,1,21,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:40:17
250320-160819,30,DRQN_rand,4,52.0,284,0.18309859154929578,16.32,1,21,250311_latMaz107-singleExitEasy-adjacency.csv,ok,2026-05-05T13:40:27
250323-145015,30,DRQN_rand,1,219.0,1106,0.1980108499095841,54.0,1,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:41:11
250323-145015,30,DRQN_rand,0,389.0,1106,0.35171790235081374,55.13,1,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:41:12
250323-145015,30,DRQN_rand,2,253.0,1106,0.22875226039783003,49.56,1,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:41:17
251104-114028,33,DRQN_rand,0,12.0,87,0.13793103448275862,3.52,2,25,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:20
250320-161240,30,DRQN_rand,4,24.0,1106,0.0216998191681736,67.83,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:41:23
251104-114028,33,DRQN_rand,1,12.0,87,0.13793103448275862,3.55,2,25,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:24
250320-161240,30,DRQN_rand,3,24.0,1106,0.0216998191681736,68.9,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:41:24
251104-114028,33,DRQN_rand,2,12.0,87,0.13793103448275862,3.46,2,25,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:27
250320-161240,30,DRQN_rand,2,24.0,1106,0.0216998191681736,72.0,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:41:27
251104-114028,33,DRQN_rand,4,12.0,87,0.13793103448275862,3.46,2,25,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:28
251104-114028,33,DRQN_rand,3,12.0,87,0.13793103448275862,4.3,2,25,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:28
251104-230415,33,DRQN_rand,0,39.0,87,0.4482758620689655,4.35,2,12,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:31
251104-230415,33,DRQN_rand,1,30.0,87,0.3448275862068966,4.73,2,12,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:32
251104-230415,33,DRQN_rand,2,36.0,87,0.41379310344827586,4.29,2,12,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:32
251104-230415,33,DRQN_rand,3,33.0,87,0.3793103448275862,4.43,2,12,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:33
251104-230415,33,DRQN_rand,4,38.0,87,0.4367816091954023,4.25,2,12,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:35
250320-161240,30,DRQN_rand,1,24.0,1106,0.0216998191681736,82.54,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:41:36
251105-110641,33,DRQN_rand,0,12.0,172,0.06976744186046512,7.55,2,25,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:39
251105-110641,33,DRQN_rand,1,12.0,172,0.06976744186046512,7.74,2,25,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:40
251105-110641,33,DRQN_rand,2,12.0,172,0.06976744186046512,7.46,2,25,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:40
251105-110641,33,DRQN_rand,4,12.0,172,0.06976744186046512,6.93,2,25,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:43
251105-110641,33,DRQN_rand,3,12.0,172,0.06976744186046512,7.34,2,25,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:43
251105-230500,33,DRQN_rand,0,75.0,172,0.436046511627907,7.13,2,12,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:46
251105-230500,33,DRQN_rand,1,69.0,172,0.4011627906976744,8.35,2,12,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:48
251105-230500,33,DRQN_rand,2,56.0,172,0.32558139534883723,7.88,2,12,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:48
251105-230500,33,DRQN_rand,4,60.0,172,0.3488372093023256,7.9,2,12,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:51
251105-230500,33,DRQN_rand,3,90.0,172,0.5232558139534884,8.92,2,12,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:41:52
250323-145015,30,DRQN_rand,3,388.0,1106,0.3508137432188065,48.37,1,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:42:00
250323-145015,30,DRQN_rand,4,335.0,1106,0.30289330922242313,48.9,1,24,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:42:01
251106-111212,33,DRQN_rand,0,12.0,285,0.042105263157894736,16.93,2,25,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:42:03
251106-111212,33,DRQN_rand,1,12.0,285,0.042105263157894736,15.69,2,25,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:42:04
251106-111212,33,DRQN_rand,2,12.0,285,0.042105263157894736,16.09,2,25,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:42:04
251106-111212,33,DRQN_rand,4,12.0,285,0.042105263157894736,13.68,2,25,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:42:05
251106-111212,33,DRQN_rand,3,12.0,285,0.042105263157894736,16.13,2,25,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:42:07
251107-115611,33,DRQN_rand,0,16.0,146,0.1095890410958904,6.24,2,25,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:12
251106-230142,33,DRQN_rand,0,146.0,285,0.512280701754386,11.88,2,12,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:42:12
251106-230142,33,DRQN_rand,1,158.0,285,0.5543859649122806,12.06,2,12,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:42:14
251107-115611,33,DRQN_rand,1,16.0,146,0.1095890410958904,6.72,2,25,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:14
251106-230142,33,DRQN_rand,2,90.0,285,0.3157894736842105,10.92,2,12,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:42:14
251106-230142,33,DRQN_rand,4,125.0,285,0.43859649122807015,10.77,2,12,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:42:15
251106-230142,33,DRQN_rand,3,163.0,285,0.5719298245614035,11.8,2,12,250311_latMaz100-adjacency.csv,ok,2026-05-05T13:42:16
251107-115611,33,DRQN_rand,2,13.0,146,0.08904109589041095,5.57,2,25,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:17
251107-115611,33,DRQN_rand,3,16.0,146,0.1095890410958904,5.64,2,25,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:18
251107-115611,33,DRQN_rand,4,16.0,146,0.1095890410958904,5.33,2,25,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:19
251107-230429,33,DRQN_rand,0,42.0,146,0.2876712328767123,6.16,2,16,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:20
251107-230429,33,DRQN_rand,1,34.0,146,0.2328767123287671,6.2,2,16,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:21
251107-230429,33,DRQN_rand,2,13.0,146,0.08904109589041095,5.55,2,16,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:21
251107-230429,33,DRQN_rand,3,60.0,146,0.410958904109589,5.88,2,16,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:22
251107-230429,33,DRQN_rand,4,28.0,146,0.1917808219178082,5.5,2,16,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:23
251108-112409,33,DRQN_rand,0,16.0,128,0.125,5.44,2,25,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:23
250320-161240,30,DRQN_rand,0,24.0,1106,0.0216998191681736,131.95,2,41,250311_latMaz106-halfMopNoCircleNoDeadends-adjacency.csv,ok,2026-05-05T13:42:24
251108-112409,33,DRQN_rand,1,16.0,128,0.125,5.66,2,25,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:25
251108-112409,33,DRQN_rand,2,13.0,128,0.1015625,4.93,2,25,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:25
251108-112409,33,DRQN_rand,3,16.0,128,0.125,5.1,2,25,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:26
251108-112409,33,DRQN_rand,4,16.0,128,0.125,4.8,2,25,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:26
251109-111009,33,DRQN_rand,0,13.0,51,0.2549019607843137,2.0,2,25,250311_latMaz103-adjacency.csv,ok,2026-05-05T13:42:27
251108-230846,33,DRQN_rand,0,42.0,128,0.328125,5.55,2,16,250311_latMaz101-adjacency.csv,ok,2026-05-05T13:42:27
251109-111009,33,DRQN_rand,1,12.0,51,0.23529411764705882,1.88,2,25,250311_latMaz103-adjacency.csv,ok,2026-05-05T13:42:28
251109-111009,33,DRQN_rand,2,10.0,51,0.19607843137254902,2.01,2,25,250311_latMaz103-adjacency.csv,ok,2026-05-05T13:42:28
