exp_moment,animal_ID,model,hpo_config,pretrain_type,n_pretrain_episodes,repeat_idx,total_reward,n_actions,seed,elapsed_s,timestamp
251107-230429,033,DRQN_seq,large_net,target_session,5,3,77.0,146,45,3.084136962890625,2026-03-16T22:22:43.600343
251107-230429,033,DRQN_seq,large_net,target_session,5,4,54.0,146,46,3.3145079612731934,2026-03-16T22:22:46.914874
251107-230429,033,DRQN_seq,large_net,target_session,10,0,38.0,146,42,4.994688034057617,2026-03-16T22:22:51.909587
251107-230429,033,DRQN_seq,large_net,target_session,10,1,35.0,146,43,5.045562982559204,2026-03-16T22:22:56.955172
251107-230429,033,DRQN_seq,large_net,target_session,10,2,84.0,146,44,5.003979921340942,2026-03-16T22:23:01.959175
251107-230429,033,DRQN_seq,large_net,target_session,10,3,69.0,146,45,5.222246885299683,2026-03-16T22:23:07.181445
251107-230429,033,DRQN_seq,large_net,target_session,10,4,36.0,146,46,5.417664051055908,2026-03-16T22:23:12.599132
251107-230429,033,DRQN_seq,large_net,target_session,20,0,83.0,146,42,9.647934198379517,2026-03-16T22:23:22.247092
251107-230429,033,DRQN_seq,large_net,target_session,20,1,56.0,146,43,9.417782068252563,2026-03-16T22:23:31.664897
251107-230429,033,DRQN_seq,large_net,target_session,20,2,95.0,146,44,9.421737909317017,2026-03-16T22:23:41.086659
251107-230429,033,DRQN_seq,large_net,target_session,20,3,134.0,146,45,9.794821977615356,2026-03-16T22:23:50.881505
251107-230429,033,DRQN_seq,large_net,target_session,20,4,116.0,146,46,10.072603225708008,2026-03-16T22:24:00.954130
251106-230142,033,DRQN_seq,large_net,target_session,0,0,59.0,285,42,1.0713589191436768,2026-03-16T22:24:02.026040
251106-230142,033,DRQN_seq,large_net,target_session,0,1,90.0,285,43,1.0708489418029785,2026-03-16T22:24:03.096912
251106-230142,033,DRQN_seq,large_net,target_session,0,2,143.0,285,44,1.1811659336090088,2026-03-16T22:24:04.278101
251106-230142,033,DRQN_seq,large_net,target_session,0,3,164.0,285,45,1.0128910541534424,2026-03-16T22:24:05.291016
251106-230142,033,DRQN_seq,large_net,target_session,0,4,118.0,285,46,1.0967051982879639,2026-03-16T22:24:06.387742
251106-230142,033,DRQN_seq,large_net,target_session,1,0,188.0,285,42,1.9791479110717773,2026-03-16T22:24:08.366916
251106-230142,033,DRQN_seq,large_net,target_session,1,1,197.0,285,43,1.9169540405273438,2026-03-16T22:24:10.283894
251106-230142,033,DRQN_seq,large_net,target_session,1,2,209.0,285,44,1.9641289710998535,2026-03-16T22:24:12.248048
251106-230142,033,DRQN_seq,large_net,target_session,1,3,234.0,285,45,1.9237918853759766,2026-03-16T22:24:14.171861
251106-230142,033,DRQN_seq,large_net,target_session,1,4,230.0,285,46,1.9323692321777344,2026-03-16T22:24:16.104251
251106-230142,033,DRQN_seq,large_net,target_session,2,0,208.0,285,42,2.8391530513763428,2026-03-16T22:24:18.943430
251106-230142,033,DRQN_seq,large_net,target_session,2,1,137.0,285,43,2.716326951980591,2026-03-16T22:24:21.659779
251106-230142,033,DRQN_seq,large_net,target_session,2,2,241.0,285,44,2.8981659412384033,2026-03-16T22:24:24.557968
251106-230142,033,DRQN_seq,large_net,target_session,2,3,230.0,285,45,2.4961090087890625,2026-03-16T22:24:27.054101
251106-230142,033,DRQN_seq,large_net,target_session,2,4,177.0,285,46,2.766561985015869,2026-03-16T22:24:29.820684
251106-230142,033,DRQN_seq,large_net,target_session,5,0,210.0,285,42,5.406339168548584,2026-03-16T22:24:35.227049
251106-230142,033,DRQN_seq,large_net,target_session,5,1,220.0,285,43,5.119171857833862,2026-03-16T22:24:40.346243
251106-230142,033,DRQN_seq,large_net,target_session,5,2,240.0,285,44,5.370085000991821,2026-03-16T22:24:45.716350
251106-230142,033,DRQN_seq,large_net,target_session,5,3,207.0,285,45,5.28311014175415,2026-03-16T22:24:50.999484
251106-230142,033,DRQN_seq,large_net,target_session,5,4,237.0,285,46,5.266046762466431,2026-03-16T22:24:56.265554
251106-230142,033,DRQN_seq,large_net,target_session,10,0,227.0,285,42,9.617870092391968,2026-03-16T22:25:05.883451
251106-230142,033,DRQN_seq,large_net,target_session,10,1,183.0,285,43,9.25718092918396,2026-03-16T22:25:15.140656
251106-230142,033,DRQN_seq,large_net,target_session,10,2,228.0,285,44,9.205926895141602,2026-03-16T22:25:24.346606
251106-230142,033,DRQN_seq,large_net,target_session,10,3,245.0,285,45,9.411318063735962,2026-03-16T22:25:33.757946
251106-230142,033,DRQN_seq,large_net,target_session,10,4,235.0,285,46,9.54740595817566,2026-03-16T22:25:43.305376
251106-230142,033,DRQN_seq,large_net,target_session,20,0,235.0,285,42,17.825472116470337,2026-03-16T22:26:01.130876
251106-230142,033,DRQN_seq,large_net,target_session,20,1,223.0,285,43,17.456221103668213,2026-03-16T22:26:18.587119
251106-230142,033,DRQN_seq,large_net,target_session,20,2,227.0,285,44,17.59999918937683,2026-03-16T22:26:36.187143
251106-230142,033,DRQN_seq,large_net,target_session,20,3,214.0,285,45,17.4346981048584,2026-03-16T22:26:53.621864
251106-230142,033,DRQN_seq,large_net,target_session,20,4,241.0,285,46,17.913803100585938,2026-03-16T22:27:11.535690
251105-230500,033,DRQN_seq,large_net,target_session,0,0,49.0,172,42,0.8171768188476562,2026-03-16T22:27:12.353422
251105-230500,033,DRQN_seq,large_net,target_session,0,1,40.0,172,43,0.7162380218505859,2026-03-16T22:27:13.069684
251105-230500,033,DRQN_seq,large_net,target_session,0,2,46.0,172,44,0.8669168949127197,2026-03-16T22:27:13.936623
251105-230500,033,DRQN_seq,large_net,target_session,0,3,71.0,172,45,0.6701769828796387,2026-03-16T22:27:14.606823
251105-230500,033,DRQN_seq,large_net,target_session,0,4,40.0,172,46,0.689978837966919,2026-03-16T22:27:15.296827
251105-230500,033,DRQN_seq,large_net,target_session,1,0,64.0,172,42,1.3552629947662354,2026-03-16T22:27:16.652118
251105-230500,033,DRQN_seq,large_net,target_session,1,1,59.0,172,43,1.1804301738739014,2026-03-16T22:27:17.832570
251105-230500,033,DRQN_seq,large_net,target_session,1,2,139.0,172,44,1.4329001903533936,2026-03-16T22:27:19.265493
251105-230500,033,DRQN_seq,large_net,target_session,1,3,125.0,172,45,1.284691333770752,2026-03-16T22:27:20.550206
251105-230500,033,DRQN_seq,large_net,target_session,1,4,88.0,172,46,1.2190678119659424,2026-03-16T22:27:21.769296
251105-230500,033,DRQN_seq,large_net,target_session,2,0,99.0,172,42,1.9436581134796143,2026-03-16T22:27:23.712981
251105-230500,033,DRQN_seq,large_net,target_session,2,1,108.0,172,43,1.7055518627166748,2026-03-16T22:27:25.418564
251105-230500,033,DRQN_seq,large_net,target_session,2,2,126.0,172,44,1.9605591297149658,2026-03-16T22:27:27.379145
251105-230500,033,DRQN_seq,large_net,target_session,2,3,154.0,172,45,1.6847779750823975,2026-03-16T22:27:29.063945
251105-230500,033,DRQN_seq,large_net,target_session,2,4,71.0,172,46,1.845574140548706,2026-03-16T22:27:30.909542
251105-230500,033,DRQN_seq,large_net,target_session,5,0,138.0,172,42,3.404414176940918,2026-03-16T22:27:34.313983
251105-230500,033,DRQN_seq,large_net,target_session,5,1,100.0,172,43,3.26595401763916,2026-03-16T22:27:37.579960
251105-230500,033,DRQN_seq,large_net,target_session,5,2,147.0,172,44,3.3415658473968506,2026-03-16T22:27:40.921550
251105-230500,033,DRQN_seq,large_net,target_session,5,3,142.0,172,45,3.2487399578094482,2026-03-16T22:27:44.170314
251105-230500,033,DRQN_seq,large_net,target_session,5,4,95.0,172,46,3.3790030479431152,2026-03-16T22:27:47.549341
251105-230500,033,DRQN_seq,large_net,target_session,10,0,138.0,172,42,5.93407416343689,2026-03-16T22:27:53.483442
251105-230500,033,DRQN_seq,large_net,target_session,10,1,96.0,172,43,5.84305214881897,2026-03-16T22:27:59.326517
251105-230500,033,DRQN_seq,large_net,target_session,10,2,144.0,172,44,6.2459938526153564,2026-03-16T22:28:05.572535
251105-230500,033,DRQN_seq,large_net,target_session,10,3,135.0,172,45,6.051983118057251,2026-03-16T22:28:11.624540
251105-230500,033,DRQN_seq,large_net,target_session,10,4,87.0,172,46,6.160372972488403,2026-03-16T22:28:17.784933
251105-230500,033,DRQN_seq,large_net,target_session,20,0,148.0,172,42,11.541057825088501,2026-03-16T22:28:29.326017
251105-230500,033,DRQN_seq,large_net,target_session,20,1,111.0,172,43,11.357752084732056,2026-03-16T22:28:40.683792
251105-230500,033,DRQN_seq,large_net,target_session,20,2,140.0,172,44,11.499055862426758,2026-03-16T22:28:52.182871
251105-230500,033,DRQN_seq,large_net,target_session,20,3,124.0,172,45,11.367982149124146,2026-03-16T22:29:03.550876
251105-230500,033,DRQN_seq,large_net,target_session,20,4,126.0,172,46,11.568204879760742,2026-03-16T22:29:15.119104
251104-230415,033,DRQN_seq,large_net,target_session,0,0,30.0,87,42,0.508965253829956,2026-03-16T22:29:15.642069
251104-230415,033,DRQN_seq,large_net,target_session,0,1,24.0,87,43,0.4475879669189453,2026-03-16T22:29:16.089681
251104-230415,033,DRQN_seq,large_net,target_session,0,2,10.0,87,44,0.44797682762145996,2026-03-16T22:29:16.537681
251104-230415,033,DRQN_seq,large_net,target_session,0,3,33.0,87,45,0.47161293029785156,2026-03-16T22:29:17.009316
251104-230415,033,DRQN_seq,large_net,target_session,0,4,37.0,87,46,0.4282691478729248,2026-03-16T22:29:17.437606
251104-230415,033,DRQN_seq,large_net,target_session,1,0,35.0,87,42,0.7966680526733398,2026-03-16T22:29:18.234303
251104-230415,033,DRQN_seq,large_net,target_session,1,1,33.0,87,43,0.7842307090759277,2026-03-16T22:29:19.018554
251104-230415,033,DRQN_seq,large_net,target_session,1,2,24.0,87,44,0.8930108547210693,2026-03-16T22:29:19.911588
251104-230415,033,DRQN_seq,large_net,target_session,1,3,40.0,87,45,0.7875521183013916,2026-03-16T22:29:20.699161
251104-230415,033,DRQN_seq,large_net,target_session,1,4,24.0,87,46,0.8468551635742188,2026-03-16T22:29:21.546036
251104-230415,033,DRQN_seq,large_net,target_session,2,0,40.0,87,42,1.0873169898986816,2026-03-16T22:29:22.633380
251104-230415,033,DRQN_seq,large_net,target_session,2,1,28.0,87,43,1.086601972579956,2026-03-16T22:29:23.720005
251104-230415,033,DRQN_seq,large_net,target_session,2,2,10.0,87,44,1.190276861190796,2026-03-16T22:29:24.910305
251104-230415,033,DRQN_seq,large_net,target_session,2,3,46.0,87,45,1.0810351371765137,2026-03-16T22:29:25.991362
251104-230415,033,DRQN_seq,large_net,target_session,2,4,65.0,87,46,1.143190860748291,2026-03-16T22:29:27.134575
251104-230415,033,DRQN_seq,large_net,target_session,5,0,57.0,87,42,1.9806299209594727,2026-03-16T22:29:29.115231
251104-230415,033,DRQN_seq,large_net,target_session,5,1,55.0,87,43,1.926182746887207,2026-03-16T22:29:31.041437
251104-230415,033,DRQN_seq,large_net,target_session,5,2,40.0,87,44,2.0993759632110596,2026-03-16T22:29:33.140837
251104-230415,033,DRQN_seq,large_net,target_session,5,3,59.0,87,45,1.925112009048462,2026-03-16T22:29:35.065972
251104-230415,033,DRQN_seq,large_net,target_session,5,4,74.0,87,46,1.9694170951843262,2026-03-16T22:29:37.035411
251104-230415,033,DRQN_seq,large_net,target_session,10,0,78.0,87,42,3.4295620918273926,2026-03-16T22:29:40.465000
251104-230415,033,DRQN_seq,large_net,target_session,10,1,58.0,87,43,3.3835270404815674,2026-03-16T22:29:43.848550
251104-230415,033,DRQN_seq,large_net,target_session,10,2,39.0,87,44,3.5332648754119873,2026-03-16T22:29:47.381837
251104-230415,033,DRQN_seq,large_net,target_session,10,3,71.0,87,45,2.6628201007843018,2026-03-16T22:29:50.044678
251104-230415,033,DRQN_seq,large_net,target_session,10,4,76.0,87,46,3.065988063812256,2026-03-16T22:29:53.110687
251104-230415,033,DRQN_seq,large_net,target_session,20,0,78.0,87,42,5.449764013290405,2026-03-16T22:29:58.560477
251104-230415,033,DRQN_seq,large_net,target_session,20,1,50.0,87,43,5.611710071563721,2026-03-16T22:30:04.172211
251104-230415,033,DRQN_seq,large_net,target_session,20,2,77.0,87,44,5.780239820480347,2026-03-16T22:30:09.952474
251104-230415,033,DRQN_seq,large_net,target_session,20,3,71.0,87,45,5.480106830596924,2026-03-16T22:30:15.432602
251104-230415,033,DRQN_seq,large_net,target_session,20,4,72.0,87,46,5.226238965988159,2026-03-16T22:30:20.658863
260201-212331,033,DRQN_seq,large_net,target_session,0,0,99.0,294,42,1.1565289497375488,2026-03-16T22:30:21.815901
260201-212331,033,DRQN_seq,large_net,target_session,0,1,27.0,294,43,1.103813886642456,2026-03-16T22:30:22.919740
260201-212331,033,DRQN_seq,large_net,target_session,0,2,108.0,294,44,0.9442188739776611,2026-03-16T22:30:23.863984
260201-212331,033,DRQN_seq,large_net,target_session,0,3,74.0,294,45,1.2739436626434326,2026-03-16T22:30:25.137954
260201-212331,033,DRQN_seq,large_net,target_session,0,4,56.0,294,46,1.0763702392578125,2026-03-16T22:30:26.214345
260201-212331,033,DRQN_seq,large_net,target_session,1,0,56.0,294,42,1.8233840465545654,2026-03-16T22:30:28.037754
260201-212331,033,DRQN_seq,large_net,target_session,1,1,68.0,294,43,1.865967035293579,2026-03-16T22:30:29.903743
260201-212331,033,DRQN_seq,large_net,target_session,1,2,158.0,294,44,1.8737828731536865,2026-03-16T22:30:31.777547
260201-212331,033,DRQN_seq,large_net,target_session,1,3,82.0,294,45,1.968008279800415,2026-03-16T22:30:33.745577
260201-212331,033,DRQN_seq,large_net,target_session,1,4,156.0,294,46,1.7999188899993896,2026-03-16T22:30:35.545518
260201-212331,033,DRQN_seq,large_net,target_session,2,0,94.0,294,42,2.716075897216797,2026-03-16T22:30:38.261621
260201-212331,033,DRQN_seq,large_net,target_session,2,1,166.0,294,43,2.6586687564849854,2026-03-16T22:30:40.920311
260201-212331,033,DRQN_seq,large_net,target_session,2,2,221.0,294,44,2.666896104812622,2026-03-16T22:30:43.587228
260201-212331,033,DRQN_seq,large_net,target_session,2,3,97.0,294,45,2.140988826751709,2026-03-16T22:30:45.728241
260201-212331,033,DRQN_seq,large_net,target_session,2,4,225.0,294,46,2.7175049781799316,2026-03-16T22:30:48.445769
260201-212331,033,DRQN_seq,large_net,target_session,5,0,241.0,294,42,5.590723037719727,2026-03-16T22:30:54.036517
260201-212331,033,DRQN_seq,large_net,target_session,5,1,75.0,294,43,5.582897901535034,2026-03-16T22:30:59.619440
260201-212331,033,DRQN_seq,large_net,target_session,5,2,184.0,294,44,5.39551305770874,2026-03-16T22:31:05.014975
260201-212331,033,DRQN_seq,large_net,target_session,5,3,232.0,294,45,5.700315237045288,2026-03-16T22:31:10.715313
260201-212331,033,DRQN_seq,large_net,target_session,5,4,249.0,294,46,5.556059837341309,2026-03-16T22:31:16.271398
260201-212331,033,DRQN_seq,large_net,target_session,10,0,210.0,294,42,9.785631895065308,2026-03-16T22:31:26.057057
260201-212331,033,DRQN_seq,large_net,target_session,10,1,139.0,294,43,9.978498220443726,2026-03-16T22:31:36.035577
260201-212331,033,DRQN_seq,large_net,target_session,10,2,243.0,294,44,9.534292936325073,2026-03-16T22:31:45.569896
260201-212331,033,DRQN_seq,large_net,target_session,10,3,230.0,294,45,10.015385150909424,2026-03-16T22:31:55.585306
260201-212331,033,DRQN_seq,large_net,target_session,10,4,244.0,294,46,9.845016241073608,2026-03-16T22:32:05.430343
260201-212331,033,DRQN_seq,large_net,target_session,20,0,247.0,294,42,18.17489719390869,2026-03-16T22:32:23.605265
260201-212331,033,DRQN_seq,large_net,target_session,20,1,204.0,294,43,18.739760875701904,2026-03-16T22:32:42.345049
260201-212331,033,DRQN_seq,large_net,target_session,20,2,241.0,294,44,18.11866807937622,2026-03-16T22:33:00.463740
260201-212331,033,DRQN_seq,large_net,target_session,20,3,228.0,294,45,18.434857845306396,2026-03-16T22:33:18.898622
260201-212331,033,DRQN_seq,large_net,target_session,20,4,243.0,294,46,18.32905888557434,2026-03-16T22:33:37.227702
260202-202543,033,DRQN_seq,large_net,target_session,0,0,80.0,236,42,1.0291218757629395,2026-03-16T22:33:38.257375
260202-202543,033,DRQN_seq,large_net,target_session,0,1,13.0,236,43,0.9624152183532715,2026-03-16T22:33:39.219813
260202-202543,033,DRQN_seq,large_net,target_session,0,2,96.0,236,44,1.0017967224121094,2026-03-16T22:33:40.221635
260202-202543,033,DRQN_seq,large_net,target_session,0,3,41.0,236,45,1.1382899284362793,2026-03-16T22:33:41.359948
260202-202543,033,DRQN_seq,large_net,target_session,0,4,53.0,236,46,1.0080199241638184,2026-03-16T22:33:42.367992
260202-202543,033,DRQN_seq,large_net,target_session,1,0,88.0,236,42,1.8326239585876465,2026-03-16T22:33:44.200643
260202-202543,033,DRQN_seq,large_net,target_session,1,1,99.0,236,43,2.0312910079956055,2026-03-16T22:33:46.231957
260202-202543,033,DRQN_seq,large_net,target_session,1,2,127.0,236,44,1.597620964050293,2026-03-16T22:33:47.829600
260202-202543,033,DRQN_seq,large_net,target_session,1,3,106.0,236,45,1.9030680656433105,2026-03-16T22:33:49.732691
260202-202543,033,DRQN_seq,large_net,target_session,1,4,70.0,236,46,1.697666883468628,2026-03-16T22:33:51.430379
260202-202543,033,DRQN_seq,large_net,target_session,2,0,111.0,236,42,2.5247130393981934,2026-03-16T22:33:53.955121
260202-202543,033,DRQN_seq,large_net,target_session,2,1,68.0,236,43,2.7047858238220215,2026-03-16T22:33:56.659930
260202-202543,033,DRQN_seq,large_net,target_session,2,2,134.0,236,44,2.4096262454986572,2026-03-16T22:33:59.069578
260202-202543,033,DRQN_seq,large_net,target_session,2,3,104.0,236,45,2.526599168777466,2026-03-16T22:34:01.596200
260202-202543,033,DRQN_seq,large_net,target_session,2,4,122.0,236,46,2.4162020683288574,2026-03-16T22:34:04.012425
260202-202543,033,DRQN_seq,large_net,target_session,5,0,143.0,236,42,4.586120843887329,2026-03-16T22:34:08.598574
260202-202543,033,DRQN_seq,large_net,target_session,5,1,175.0,236,43,5.05675196647644,2026-03-16T22:34:13.655348
260202-202543,033,DRQN_seq,large_net,target_session,5,2,181.0,236,44,4.461294651031494,2026-03-16T22:34:18.116665
260202-202543,033,DRQN_seq,large_net,target_session,5,3,74.0,236,45,4.61067271232605,2026-03-16T22:34:22.727361
260202-202543,033,DRQN_seq,large_net,target_session,5,4,169.0,236,46,4.370524168014526,2026-03-16T22:34:27.097909
260202-202543,033,DRQN_seq,large_net,target_session,10,0,203.0,236,42,8.160577058792114,2026-03-16T22:34:35.258511
260202-202543,033,DRQN_seq,large_net,target_session,10,1,167.0,236,43,8.75226616859436,2026-03-16T22:34:44.010797
260202-202543,033,DRQN_seq,large_net,target_session,10,2,170.0,236,44,8.202438116073608,2026-03-16T22:34:52.213258
260202-202543,033,DRQN_seq,large_net,target_session,10,3,56.0,236,45,8.3681480884552,2026-03-16T22:35:00.581429
260202-202543,033,DRQN_seq,large_net,target_session,10,4,196.0,236,46,8.299967050552368,2026-03-16T22:35:08.881419
260202-202543,033,DRQN_seq,large_net,target_session,20,0,196.0,236,42,15.373756885528564,2026-03-16T22:35:24.255201
260202-202543,033,DRQN_seq,large_net,target_session,20,1,166.0,236,43,15.817745208740234,2026-03-16T22:35:40.072970
260202-202543,033,DRQN_seq,large_net,target_session,20,2,203.0,236,44,14.81804895401001,2026-03-16T22:35:54.891041
260202-202543,033,DRQN_seq,large_net,target_session,20,3,113.0,236,45,14.689491033554077,2026-03-16T22:36:09.580555
260202-202543,033,DRQN_seq,large_net,target_session,20,4,196.0,236,46,15.162352085113525,2026-03-16T22:36:24.742929
260203-171228,033,DRQN_seq,large_net,target_session,0,0,81.0,255,42,1.132223129272461,2026-03-16T22:36:25.875709
260203-171228,033,DRQN_seq,large_net,target_session,0,1,17.0,255,43,0.9869952201843262,2026-03-16T22:36:26.862728
260203-171228,033,DRQN_seq,large_net,target_session,0,2,99.0,255,44,1.064356803894043,2026-03-16T22:36:27.927108
260203-171228,033,DRQN_seq,large_net,target_session,0,3,56.0,255,45,1.197990894317627,2026-03-16T22:36:29.125122
260203-171228,033,DRQN_seq,large_net,target_session,0,4,53.0,255,46,1.0698060989379883,2026-03-16T22:36:30.194952
260203-171228,033,DRQN_seq,large_net,target_session,1,0,111.0,255,42,1.914778232574463,2026-03-16T22:36:32.109757
